Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2010,2010-11-14,9,10,28.144,JAX,,HOU,W 31-24,False,4,4,100.0,1,3,33.3,0,7,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2010,2010-11-21,10,11,28.151,JAX,,CLE,W 24-20,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2010,2010-11-28,11,12,28.158,JAX,@,NYG,L 20-24,False,2,2,100.0,2,2,100.0,0,8,0.0,1,0,1,0,0,,,,,,,True,Josh Scobee
2010,2010-12-05,12,13,28.165,JAX,@,TEN,W 17-6,False,2,2,100.0,1,3,33.3,0,5,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2010,2010-12-12,13,14,28.172,JAX,,OAK,W 38-31,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2010,2010-12-19,14,15,28.179,JAX,@,IND,L 24-34,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2010,2010-12-26,15,16,28.186,JAX,,WAS,L 17-20,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2010,2011-01-02,16,17,28.193,JAX,@,HOU,L 17-34,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2011,2011-09-11,1,1,29.080,JAX,,TEN,W 16-14,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2011,2011-09-18,2,2,29.087,JAX,@,NYJ,L 3-32,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2011,2011-09-25,3,3,29.094,JAX,@,CAR,L 10-16,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2011,2011-10-02,4,4,29.101,JAX,,NOR,L 10-23,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2011,2011-10-09,5,5,29.108,JAX,,CIN,L 20-30,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2011,2011-10-16,6,6,29.115,JAX,@,PIT,L 13-17,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2011,2011-10-24,7,7,29.123,JAX,,BAL,W 12-7,False,,,,4,4,100.0,0,12,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2011,2011-10-30,8,8,29.129,JAX,@,HOU,L 14-24,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2011,2011-11-13,9,10,29.143,JAX,@,IND,W 17-3,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2011,2011-11-20,10,11,29.150,JAX,@,CLE,L 10-14,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2011,2011-11-27,11,12,29.157,JAX,,HOU,L 13-20,False,1,1,100.0,2,3,66.7,0,7,0.0,1,0,1,0,0,,,,,,,False,Josh Scobee
2011,2011-12-05,12,13,29.165,JAX,,SDG,L 14-38,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2011,2011-12-11,13,14,29.171,JAX,,TAM,W 41-14,False,5,5,100.0,,,,0,5,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2011,2011-12-15,14,15,29.175,JAX,@,ATL,L 14-41,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2011,2011-12-24,15,16,29.184,JAX,@,TEN,L 17-23,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2011,2012-01-01,16,17,29.192,JAX,,IND,W 19-13,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2012,2012-09-09,1,1,30.078,JAX,@,MIN,L 23-26,False,,1,0.0,3,3,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,11,34%,True,Josh Scobee
2012,2012-09-16,2,2,30.085,JAX,,HOU,L 7-27,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0%,0,0%,3,10%,False,Josh Scobee
