Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2015,2015-10-12,5,5,,SDG,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,20,24,Donald Brown
2015,2015-10-25,7,7,28.197,SDG,OAK,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,2,6%,False,False,29,37,Donald Brown
2015,2015-11-01,8,8,,SDG,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,26,29,Donald Brown
2015,2015-11-09,9,9,28.212,SDG,CHI,False,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,5,7%,0,0%,11,48%,False,False,19,22,Donald Brown
2015,2015-11-22,10,11,28.225,SDG,KAN,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,6,21%,False,False,3,33,Donald Brown
2015,2015-11-29,11,12,28.232,SDG,JAX,False,3,2,0.67,0,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,9,12%,0,0%,9,27%,True,True,31,25,Donald Brown
2015,2015-12-06,12,13,28.239,SDG,DEN,False,7,26,3.71,0,1,1,31,31.00,0,100.0%,31.00,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,12,18%,0,0%,6,29%,False,False,3,17,Donald Brown
2015,2015-12-13,13,14,28.246,SDG,KAN,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,7,37%,True,False,3,10,Donald Brown
2015,2015-12-20,14,15,28.253,SDG,MIA,False,12,90,7.50,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,26,33%,0,0%,5,17%,False,True,30,14,Donald Brown
2015,2015-12-24,15,16,28.257,SDG,OAK,True,14,17,1.21,1,4,3,33,11.00,0,75.0%,8.25,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,27,35%,0,0%,4,11%,True,False,20,23,Donald Brown
2015,2016-01-03,16,17,28.267,SDG,DEN,True,21,81,3.86,0,3,2,10,5.00,0,66.7%,3.33,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,57%,0,0%,0,0%,True,False,20,27,Donald Brown
,88 Games,,,,,,False,695,2829,4.07,18,163,120,1066,8.88,2,73.6%,6.54,2,29,14.50,0,1,20,122,0.0,9,2,11,0,0,3,0,0,3,0,0,,,,,,,False,False,41,0,Donald Brown
