Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-10-28,8.0,8.0,25.26,NYG,WAS,L 13-20,True,8,4,34,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,96%,0,0%,1,3%,False,Sterling Shepard,False,13,20
2018.0,2018-11-12,9.0,10.0,25.275,NYG,SFO,W 27-23,True,3,2,9,4.50,1,66.7%,3.00,1,27,27.00,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,95%,0,0%,0,0%,True,Sterling Shepard,True,27,23
2018.0,2018-11-18,10.0,11.0,25.281,NYG,TAM,W 38-35,True,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,87%,0,0%,1,3%,False,Sterling Shepard,True,38,35
2018.0,2018-11-25,11.0,12.0,25.288,NYG,PHI,L 22-25,True,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,92%,0,0%,0,0%,True,Sterling Shepard,False,22,25
2018.0,2018-12-02,12.0,13.0,25.295,NYG,CHI,W 30-27,True,6,4,28,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,79%,0,0%,1,3%,False,Sterling Shepard,True,30,27
2018.0,2018-12-09,13.0,14.0,25.302,NYG,WAS,W 40-16,True,6,2,17,8.50,1,33.3%,2.83,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,43,67%,0,0%,1,3%,True,Sterling Shepard,True,40,16
2018.0,2018-12-16,14.0,15.0,25.309,NYG,TEN,L 0-17,True,9,2,37,18.50,0,22.2%,4.11,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,100%,0,0%,0,0%,False,Sterling Shepard,False,0,17
2018.0,2018-12-23,15.0,16.0,25.316,NYG,IND,L 27-28,True,7,6,113,18.83,0,85.7%,16.14,1,-3,-3.00,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,89%,0,0%,0,0%,True,Sterling Shepard,False,27,28
2018.0,2018-12-30,16.0,17.0,25.323,NYG,DAL,L 35-36,True,9,4,67,16.75,0,44.4%,7.44,1,9,9.00,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,93%,0,0%,0,0%,False,Sterling Shepard,False,35,36
2019.0,2019-09-08,1.0,1.0,26.21,NYG,DAL,L 17-35,True,7,6,42,7.00,0,85.7%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,67,99%,0,0%,0,0%,True,Sterling Shepard,False,17,35
2019.0,2019-09-15,2.0,2.0,,NYG,BUF,L 14-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sterling Shepard,False,14,28
2019.0,2019-09-22,3.0,3.0,26.224,NYG,TAM,W 32-31,True,9,7,100,14.29,1,77.8%,11.11,2,21,10.50,0,0,0,,0,1,1,8,0.0,0,0,0,0,0,0,0,0,0,0,0,59,95%,0,0%,0,0%,True,Sterling Shepard,True,32,31
2019.0,2019-09-29,4.0,4.0,26.231,NYG,WAS,W 24-3,True,9,7,76,10.86,0,77.8%,8.44,1,23,23.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,91%,0,0%,0,0%,False,Sterling Shepard,True,24,3
2019.0,2019-10-06,5.0,5.0,26.238,NYG,MIN,L 10-28,True,9,5,49,9.80,0,55.6%,5.44,1,-2,-2.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,82%,0,0%,0,0%,False,Sterling Shepard,False,10,28
2019.0,2019-10-10,6.0,6.0,,NYG,NWE,L 14-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sterling Shepard,False,14,35
2019.0,2019-10-20,7.0,7.0,,NYG,ARI,L 21-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sterling Shepard,False,21,27
2019.0,2019-10-27,8.0,8.0,,NYG,DET,L 26-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sterling Shepard,False,26,31
2019.0,2019-11-04,9.0,9.0,,NYG,DAL,L 18-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sterling Shepard,False,18,37
2019.0,2019-11-10,10.0,10.0,,NYG,NYJ,L 27-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sterling Shepard,False,27,34
2019.0,2019-11-24,11.0,12.0,26.287,NYG,CHI,L 14-19,True,9,5,15,3.00,0,55.6%,1.67,1,22,22.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,95%,0,0%,0,0%,True,Sterling Shepard,False,14,19
2019.0,2019-12-01,12.0,13.0,26.294,NYG,GNB,L 13-31,True,6,3,40,13.33,1,50.0%,6.67,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,56,85%,0,0%,0,0%,False,Sterling Shepard,False,13,31
2019.0,2019-12-09,13.0,14.0,26.302,NYG,PHI,L 17-23,True,7,4,28,7.00,0,57.1%,4.00,1,8,8.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,92%,0,0%,0,0%,True,Sterling Shepard,False,17,23
2019.0,2019-12-15,14.0,15.0,26.308,NYG,MIA,W 36-20,True,11,9,111,12.33,0,81.8%,10.09,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,79%,0,0%,1,3%,False,Sterling Shepard,True,36,20
2019.0,2019-12-22,15.0,16.0,26.315,NYG,WAS,W 41-35,True,6,6,76,12.67,1,100.0%,12.67,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,True,Sterling Shepard,True,41,35
2019.0,2019-12-29,16.0,17.0,26.322,NYG,PHI,L 17-34,True,10,5,39,7.80,0,50.0%,3.90,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,89%,0,0%,0,0%,False,Sterling Shepard,False,17,34
2020.0,2020-09-14,1.0,1.0,27.217,NYG,PIT,L 16-26,True,6,6,47,7.83,0,100.0%,7.83,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,78%,0,0%,0,0%,False,Sterling Shepard,False,16,26
2020.0,2020-09-20,2.0,2.0,27.223,NYG,CHI,L 13-17,True,4,2,29,14.50,0,50.0%,7.25,1,6,6.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,23%,0,0%,0,0%,True,Sterling Shepard,False,13,17
2020.0,2020-09-27,3.0,3.0,,NYG,SFO,L 9-36,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Sterling Shepard,False,9,36
2020.0,2020-10-04,4.0,4.0,,NYG,LAR,L 9-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Sterling Shepard,False,9,17
2020.0,2020-10-11,5.0,5.0,,NYG,DAL,L 34-37,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Sterling Shepard,False,34,37
2020.0,2020-10-18,6.0,6.0,,NYG,WAS,W 20-19,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Sterling Shepard,True,20,19
2020.0,2020-10-22,7.0,7.0,27.255,NYG,PHI,L 21-22,True,8,6,59,9.83,1,75.0%,7.38,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,46,77%,0,0%,0,0%,True,Sterling Shepard,False,21,22
2020.0,2020-11-02,8.0,8.0,27.266,NYG,TAM,L 23-25,True,10,8,74,9.25,0,80.0%,7.40,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,70%,0,0%,0,0%,False,Sterling Shepard,False,23,25
2020.0,2020-11-08,9.0,9.0,27.272,NYG,WAS,W 23-20,True,8,6,39,6.50,0,75.0%,4.88,1,18,18.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,78%,0,0%,0,0%,True,Sterling Shepard,True,23,20
2020.0,2020-11-15,10.0,10.0,27.279,NYG,PHI,W 27-17,True,6,6,47,7.83,0,100.0%,7.83,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,82%,0,0%,0,0%,False,Sterling Shepard,True,27,17
2020.0,2020-11-29,11.0,12.0,27.293,NYG,CIN,W 19-17,True,8,7,64,9.14,0,87.5%,8.00,1,4,4.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,78%,0,0%,1,3%,True,Sterling Shepard,True,19,17
2020.0,2020-12-06,12.0,13.0,27.3,NYG,SEA,W 17-12,True,6,1,22,22.00,0,16.7%,3.67,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,27,48%,0,0%,0,0%,True,Sterling Shepard,True,17,12
