Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-11-08,9.0,9.0,,DAL,PIT,L 19-24,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,False,Andy Dalton,False,19,24
2020.0,2020-11-22,10.0,11.0,33.024,DAL,MIN,W 31-28,True,22,32,68.75,203,3,1,104.0,1,7,6.34,6.81,3,5,1.67,0,1,1,-3,-3.00,0,100.0%,-3.00,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,True,Andy Dalton,True,31,28
2020.0,2020-11-26,11.0,12.0,33.028,DAL,WAS,L 16-41,True,25,35,71.43,215,1,1,84.8,3,24,6.14,5.43,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,False,Andy Dalton,False,16,41
2020.0,2020-12-08,12.0,13.0,33.04,DAL,BAL,L 17-34,True,31,48,64.58,285,2,1,85.9,1,8,5.94,5.83,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,79,100%,0,0%,0,0%,True,Andy Dalton,False,17,34
2020.0,2020-12-13,13.0,14.0,33.045,DAL,CIN,W 30-7,True,16,23,69.57,185,2,0,122.6,2,14,8.04,9.78,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,100%,0,0%,0,0%,True,Andy Dalton,True,30,7
2020.0,2020-12-20,14.0,15.0,33.052,DAL,SFO,W 41-33,True,19,33,57.58,209,2,0,96.7,2,17,6.33,7.55,2,8,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,False,Andy Dalton,True,41,33
2020.0,2020-12-27,15.0,16.0,33.059,DAL,PHI,W 37-17,True,22,30,73.33,377,3,1,134.7,2,15,12.57,13.07,5,15,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,False,Andy Dalton,True,37,17
2020.0,2021-01-03,16.0,17.0,33.066,DAL,NYG,L 19-23,True,29,47,61.70,244,0,1,66.3,6,45,5.19,4.23,7,48,6.86,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83,100%,0,0%,0,0%,True,Andy Dalton,False,19,23
2021.0,2021-09-12,1.0,1.0,33.318,CHI,LAR,L 14-34,True,27,38,71.05,206,0,1,72.9,3,28,5.42,4.24,2,13,6.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,64,93%,0,0%,0,0%,True,Andy Dalton,False,14,34
2021.0,2021-09-19,2.0,2.0,33.325,CHI,CIN,W 20-17,True,9,11,81.82,56,1,0,118.2,1,8,5.09,6.91,2,25,12.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,35%,0,0%,0,0%,False,Andy Dalton,True,20,17
2021.0,2021-09-26,3.0,3.0,,CHI,CLE,L 6-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Andy Dalton,False,6,26
2021.0,2021-10-03,4.0,4.0,,CHI,DET,W 24-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Andy Dalton,True,24,14
2021.0,2021-10-10,5.0,5.0,33.346,CHI,LVR,W 20-9,False,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,5%,0,0%,0,0%,True,Andy Dalton,True,20,9
2021.0,2021-10-17,6.0,6.0,,CHI,GNB,L 14-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Andy Dalton,False,14,24
2021.0,2021-10-24,7.0,7.0,,CHI,TAM,L 3-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Andy Dalton,False,3,38
2021.0,2021-10-31,8.0,8.0,,CHI,SFO,L 22-33,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Andy Dalton,False,22,33
2021.0,2021-11-08,9.0,9.0,,CHI,PIT,L 27-29,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Andy Dalton,False,27,29
2021.0,2021-11-21,10.0,11.0,34.023,CHI,BAL,L 13-16,False,11,23,47.83,201,2,0,107.3,1,18,8.74,10.48,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,49%,0,0%,0,0%,False,Andy Dalton,False,13,16
2021.0,2021-11-25,11.0,12.0,34.027,CHI,DET,W 16-14,True,24,39,61.54,317,1,1,85.1,1,7,8.13,7.49,6,11,1.83,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,70,100%,0,0%,0,0%,True,Andy Dalton,True,16,14
2021.0,2021-12-05,12.0,13.0,34.037,CHI,ARI,L 22-33,True,26,41,63.41,229,2,4,54.9,3,12,5.59,2.17,2,6,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,1,2,0,0,0,0,0,1,0,0,76,100%,0,0%,0,0%,False,Andy Dalton,False,22,33
2021.0,2021-12-12,13.0,14.0,,CHI,GNB,L 30-45,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Andy Dalton,False,30,45
2021.0,2021-12-20,14.0,15.0,,CHI,MIN,L 9-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Andy Dalton,False,9,17
2021.0,2021-12-26,15.0,16.0,,CHI,SEA,W 25-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Andy Dalton,True,25,24
2021.0,2022-01-02,16.0,17.0,34.065,CHI,NYG,W 29-3,True,18,35,51.43,173,1,1,63.2,2,11,4.94,4.23,3,14,4.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,98%,0,0%,0,0%,False,Andy Dalton,True,29,3
2021.0,2022-01-09,17.0,18.0,34.072,CHI,MIN,L 17-31,True,33,48,68.75,325,1,2,77.2,7,59,6.77,5.31,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,82,100%,0,0%,0,0%,True,Andy Dalton,False,17,31
,152 Games,,,,,,80-70-2,False,3122,5018,62.22,35279,226,135,87.0,320,2065,7.03,6.72,438,1411,3.22,22,4,3,11,3.67,1,75.0%,2.75,1,23,140,0.0,1,1,2,0,0,45,26,0,12,-84,0,,,,,,,False,Andy Dalton,False,70,2
