Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-10-11,5.0,5.0,23.18,CAR,ATL,W 23-16,True,5,4,93,23.25,1,80.0%,18.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,52,79%,0,0%,1,4%,True,D.J. Moore,True,23,16
2020.0,2020-10-18,6.0,6.0,23.187,CAR,CHI,L 16-23,True,11,5,93,18.60,0,45.5%,8.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,94%,0,0%,0,0%,False,D.J. Moore,False,16,23
2020.0,2020-10-25,7.0,7.0,23.194,CAR,NOR,L 24-27,True,5,4,93,23.25,2,80.0%,18.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,42,91%,0,0%,0,0%,True,D.J. Moore,False,24,27
2020.0,2020-10-29,8.0,8.0,23.198,CAR,ATL,L 17-25,True,6,2,55,27.50,0,33.3%,9.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,89%,0,0%,0,0%,False,D.J. Moore,False,17,25
2020.0,2020-11-08,9.0,9.0,23.208,CAR,KAN,L 31-33,True,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,81,98%,0,0%,1,3%,True,D.J. Moore,False,31,33
2020.0,2020-11-15,10.0,10.0,23.215,CAR,TAM,L 23-46,True,7,4,96,24.00,1,57.1%,13.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,43,90%,0,0%,0,0%,False,D.J. Moore,False,23,46
2020.0,2020-11-22,11.0,11.0,23.222,CAR,DET,W 20-0,True,11,7,127,18.14,0,63.6%,11.55,1,21,21.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,86%,0,0%,0,0%,False,D.J. Moore,True,20,0
2020.0,2020-11-29,12.0,12.0,23.229,CAR,MIN,L 27-28,True,9,4,61,15.25,0,44.4%,6.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,91%,0,0%,0,0%,True,D.J. Moore,False,27,28
2020.0,2020-12-13,13.0,14.0,,CAR,DEN,L 27-32,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,False,D.J. Moore,False,27,32
2020.0,2020-12-19,14.0,15.0,23.249,CAR,GNB,L 16-24,False,8,6,131,21.83,0,75.0%,16.38,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,81%,0,0%,0,0%,True,D.J. Moore,False,16,24
2020.0,2020-12-27,15.0,16.0,23.257,CAR,WAS,W 20-13,True,10,5,37,7.40,0,50.0%,3.70,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,55,82%,0,0%,1,5%,True,D.J. Moore,True,20,13
2020.0,2021-01-03,16.0,17.0,23.264,CAR,NOR,L 7-33,True,11,5,101,20.20,0,45.5%,9.18,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,52,84%,0,0%,0,0%,False,D.J. Moore,False,7,33
2021.0,2021-09-12,1.0,1.0,24.151,CAR,NYJ,W 19-14,True,8,6,80,13.33,0,75.0%,10.00,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,9,9.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,81%,0,0%,2,7%,False,D.J. Moore,True,19,14
2021.0,2021-09-19,2.0,2.0,24.158,CAR,NOR,W 26-7,True,11,8,79,9.88,1,72.7%,7.18,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,67,88%,0,0%,0,0%,False,D.J. Moore,True,26,7
2021.0,2021-09-23,3.0,3.0,24.162,CAR,HOU,W 24-9,True,12,8,126,15.75,0,66.7%,10.50,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,74%,0,0%,0,0%,True,D.J. Moore,True,24,9
2021.0,2021-10-03,4.0,4.0,24.172,CAR,DAL,L 28-36,True,12,8,113,14.13,2,66.7%,9.42,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,59,84%,0,0%,0,0%,True,D.J. Moore,False,28,36
2021.0,2021-10-10,5.0,5.0,24.179,CAR,PHI,L 18-21,True,7,5,42,8.40,0,71.4%,6.00,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,87%,0,0%,1,3%,False,D.J. Moore,False,18,21
2021.0,2021-10-17,6.0,6.0,24.186,CAR,MIN,L 28-34,True,13,5,73,14.60,0,38.5%,5.62,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,1,1,0,0,0,0,68,92%,0,0%,1,3%,False,D.J. Moore,False,28,34
2021.0,2021-10-24,7.0,7.0,24.193,CAR,NYG,L 3-25,True,10,6,73,12.17,0,60.0%,7.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,97%,0,0%,0,0%,True,D.J. Moore,False,3,25
2021.0,2021-10-31,8.0,8.0,24.2,CAR,ATL,W 19-13,True,8,4,59,14.75,0,50.0%,7.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,82%,0,0%,1,4%,True,D.J. Moore,True,19,13
2021.0,2021-11-07,9.0,9.0,24.207,CAR,NWE,L 6-24,True,7,3,32,10.67,0,42.9%,4.57,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,85%,0,0%,0,0%,False,D.J. Moore,False,6,24
2021.0,2021-11-14,10.0,10.0,24.214,CAR,ARI,W 34-10,True,7,4,24,6.00,0,57.1%,3.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,79%,0,0%,1,4%,True,D.J. Moore,True,34,10
2021.0,2021-11-21,11.0,11.0,24.221,CAR,WAS,L 21-27,True,7,5,50,10.00,1,71.4%,7.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,48,94%,0,0%,0,0%,False,D.J. Moore,False,21,27
2021.0,2021-11-28,12.0,12.0,24.228,CAR,MIA,L 10-33,True,10,4,103,25.75,0,40.0%,10.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,53,96%,0,0%,0,0%,True,D.J. Moore,False,10,33
2021.0,2021-12-12,13.0,14.0,24.242,CAR,ATL,L 21-29,True,10,6,84,14.00,0,60.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,89%,0,0%,0,0%,False,D.J. Moore,False,21,29
2021.0,2021-12-19,14.0,15.0,24.249,CAR,BUF,L 14-31,True,11,6,48,8.00,0,54.5%,4.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,0,0,0,0,0,1,1,0,69,91%,0,0%,0,0%,True,D.J. Moore,False,14,31
2021.0,2021-12-26,15.0,16.0,24.256,CAR,TAM,L 6-32,True,12,5,55,11.00,0,41.7%,4.58,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,86%,0,0%,0,0%,False,D.J. Moore,False,6,32
2021.0,2022-01-02,16.0,17.0,24.263,CAR,NOR,L 10-18,True,8,3,29,9.67,0,37.5%,3.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,92%,0,0%,0,0%,True,D.J. Moore,False,10,18
2021.0,2022-01-09,17.0,18.0,24.27,CAR,TAM,L 17-41,True,10,7,87,12.43,0,70.0%,8.70,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,76%,0,0%,0,0%,True,D.J. Moore,False,17,41
,63 Games,,,,,,22-41-0,False,498,301,4313,14.33,14,60.4%,8.66,29,282,9.72,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,6,132,22.00,0,12,82,6.83,0,1,14,86,0.0,3,0,3,0,0,7,5,1,4,2,0,,,,,,,False,D.J. Moore,False,41,0
