Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-10-09,5.0,5.0,43.286,IND,CHI,W 29-23,False,0,0,,0,0,0,,0,0,,,2,2,100.0,5,5,100.0,,0,17,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,21%,False,Adam Vinatieri,True,29,23
2016.0,2016-10-16,6.0,6.0,43.293,IND,HOU,L 23-26,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,18%,True,Adam Vinatieri,False,23,26
2016.0,2016-10-23,7.0,7.0,43.3,IND,TEN,W 34-26,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,19%,True,Adam Vinatieri,True,34,26
2016.0,2016-10-30,8.0,8.0,43.307,IND,KAN,L 14-30,False,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,,0,2,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,6%,False,Adam Vinatieri,False,14,30
2016.0,2016-11-06,9.0,9.0,43.314,IND,GNB,W 31-26,False,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,16%,True,Adam Vinatieri,True,31,26
2016.0,2016-11-20,10.0,11.0,43.328,IND,TEN,W 24-17,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,19%,False,Adam Vinatieri,True,24,17
2016.0,2016-11-24,11.0,12.0,43.332,IND,PIT,L 7-28,False,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,9%,False,Adam Vinatieri,False,7,28
2016.0,2016-12-05,12.0,13.0,43.343,IND,NYJ,W 41-10,False,0,0,,0,0,0,,0,0,,,5,5,100.0,2,2,100.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,26%,True,Adam Vinatieri,True,41,10
2016.0,2016-12-11,13.0,14.0,43.349,IND,HOU,L 17-22,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Adam Vinatieri,False,17,22
2016.0,2016-12-18,14.0,15.0,43.356,IND,MIN,W 34-6,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,29%,True,Adam Vinatieri,True,34,6
2016.0,2016-12-24,15.0,16.0,43.362,IND,OAK,L 25-33,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,True,Adam Vinatieri,False,25,33
2016.0,2017-01-01,16.0,17.0,44.004,IND,JAX,W 24-20,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Adam Vinatieri,True,24,20
2017.0,2017-09-10,1.0,1.0,44.256,IND,LAR,L 9-46,False,0,0,,0,0,0,,0,0,,,,1,0.0,1,2,50.0,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,9%,True,Adam Vinatieri,False,9,46
2017.0,2017-09-17,2.0,2.0,44.263,IND,ARI,L 13-16,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,13%,False,Adam Vinatieri,False,13,16
2017.0,2017-09-24,3.0,3.0,44.27,IND,CLE,W 31-28,False,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,15%,False,Adam Vinatieri,True,31,28
2017.0,2017-10-01,4.0,4.0,44.277,IND,SEA,L 18-46,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,7%,True,Adam Vinatieri,False,18,46
2017.0,2017-10-08,5.0,5.0,44.284,IND,SFO,W 26-23,False,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,,0,14,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,18%,False,Adam Vinatieri,True,26,23
2017.0,2017-10-16,6.0,6.0,44.292,IND,TEN,L 22-36,False,0,0,,0,0,0,,0,0,,,1,2,50.0,3,3,100.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,16%,True,Adam Vinatieri,False,22,36
2017.0,2017-10-22,7.0,7.0,,IND,JAX,L 0-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Adam Vinatieri,False,0,27
2017.0,2017-10-29,8.0,8.0,44.305,IND,CIN,L 23-24,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,True,Adam Vinatieri,False,23,24
2017.0,2017-11-05,9.0,9.0,44.312,IND,HOU,W 20-14,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,14%,True,Adam Vinatieri,True,20,14
2017.0,2017-11-12,10.0,10.0,44.319,IND,PIT,L 17-20,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,10%,False,Adam Vinatieri,False,17,20
2017.0,2017-11-26,11.0,12.0,44.333,IND,TEN,L 16-20,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Adam Vinatieri,False,16,20
2017.0,2017-12-03,12.0,13.0,44.34,IND,JAX,L 10-30,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,8%,True,Adam Vinatieri,False,10,30
2017.0,2017-12-10,13.0,14.0,44.347,IND,BUF,L 7-13,False,0,0,,0,0,0,,0,0,,,1,1,100.0,,2,0.0,,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,14%,True,Adam Vinatieri,False,7,13
2017.0,2017-12-14,14.0,15.0,44.351,IND,DEN,L 13-25,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,14%,False,Adam Vinatieri,False,13,25
2017.0,2017-12-23,15.0,16.0,44.36,IND,BAL,L 16-23,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,5,60.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,22%,True,Adam Vinatieri,False,16,23
2017.0,2017-12-31,16.0,17.0,45.003,IND,HOU,W 22-13,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Adam Vinatieri,True,22,13
2018.0,2018-09-09,1.0,1.0,45.255,IND,CIN,L 23-34,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,4,75.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,21%,False,Adam Vinatieri,False,23,34
2018.0,2018-09-16,2.0,2.0,45.262,IND,WAS,W 21-9,False,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,12%,True,Adam Vinatieri,True,21,9
2018.0,2018-09-23,3.0,3.0,45.269,IND,PHI,L 16-20,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,14%,True,Adam Vinatieri,False,16,20
2018.0,2018-09-30,4.0,4.0,45.276,IND,HOU,L 34-37,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,11%,False,Adam Vinatieri,False,34,37
2018.0,2018-10-04,5.0,5.0,45.28,IND,NWE,L 24-38,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,16%,True,Adam Vinatieri,False,24,38
2018.0,2018-10-14,6.0,6.0,45.29,IND,NYJ,L 34-42,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,17%,True,Adam Vinatieri,False,34,42
2018.0,2018-10-21,7.0,7.0,45.297,IND,BUF,W 37-5,False,0,0,,0,0,0,,0,0,,,2,4,50.0,1,1,100.0,,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,25%,False,Adam Vinatieri,True,37,5
2018.0,2018-10-28,8.0,8.0,45.304,IND,OAK,W 42-28,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,23%,True,Adam Vinatieri,True,42,28
2018.0,2018-11-11,9.0,10.0,45.318,IND,JAX,W 29-26,False,0,0,,0,0,0,,0,0,,,3,3,100.0,,1,0.0,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Adam Vinatieri,True,29,26
2018.0,2018-11-18,10.0,11.0,45.325,IND,TEN,W 38-10,False,0,0,,0,0,0,,0,0,,,5,5,100.0,1,1,100.0,,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,23%,False,Adam Vinatieri,True,38,10
2018.0,2018-11-25,11.0,12.0,45.332,IND,MIA,W 27-24,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,21%,False,Adam Vinatieri,True,27,24
2018.0,2018-12-02,12.0,13.0,45.339,IND,JAX,L 0-6,False,0,0,,0,0,0,,0,0,,,,,,,,,,0,0,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,1,5%,True,Adam Vinatieri,False,0,6
2018.0,2018-12-09,13.0,14.0,45.346,IND,HOU,W 24-21,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,14%,True,Adam Vinatieri,True,24,21
2018.0,2018-12-16,14.0,15.0,45.353,IND,DAL,W 23-0,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,33%,False,Adam Vinatieri,True,23,0
2018.0,2018-12-23,15.0,16.0,45.36,IND,NYG,W 28-27,False,0,0,,0,0,0,,0,0,,,4,4,100.0,,,,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Adam Vinatieri,True,28,27
2018.0,2018-12-30,16.0,17.0,46.002,IND,TEN,W 33-17,False,0,0,,0,0,0,,0,0,,,3,4,75.0,2,2,100.0,,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,20%,True,Adam Vinatieri,True,33,17
2019.0,2019-09-08,1.0,1.0,46.254,IND,LAC,L 24-30,False,0,0,,0,0,0,,0,0,,,1,2,50.0,1,3,33.3,,0,4,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,19%,True,Adam Vinatieri,False,24,30
2019.0,2019-09-15,2.0,2.0,46.261,IND,TEN,W 19-17,False,0,0,,0,0,0,,0,0,,,1,3,33.3,,,,,0,1,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,12%,True,Adam Vinatieri,True,19,17
2019.0,2019-09-22,3.0,3.0,46.268,IND,ATL,W 27-24,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,,0,9,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,23%,False,Adam Vinatieri,True,27,24
2019.0,2019-09-29,4.0,4.0,46.275,IND,OAK,L 24-31,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,,0,6,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,17%,False,Adam Vinatieri,False,24,31
2019.0,2019-10-06,5.0,5.0,46.282,IND,KAN,W 19-13,False,0,0,,0,0,0,,0,0,,,1,1,100.0,4,4,100.0,,0,13,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,20%,True,Adam Vinatieri,True,19,13
2019.0,2019-10-20,6.0,7.0,46.296,IND,HOU,W 30-23,False,0,0,,0,0,0,,0,0,,,4,4,100.0,,,,,0,4,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,14%,False,Adam Vinatieri,True,30,23
2019.0,2019-10-27,7.0,8.0,46.303,IND,DEN,W 15-13,False,0,0,,0,0,0,,0,0,,,,1,0.0,3,4,75.0,,0,9,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,17%,False,Adam Vinatieri,True,15,13
2019.0,2019-11-03,8.0,9.0,46.31,IND,PIT,L 24-26,False,0,0,,0,0,0,,0,0,,,1,2,50.0,1,2,50.0,,0,4,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,15%,True,Adam Vinatieri,False,24,26
2019.0,2019-11-10,9.0,10.0,46.317,IND,MIA,L 12-16,False,0,0,,0,0,0,,0,0,,,,1,0.0,2,2,100.0,,0,6,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,11%,False,Adam Vinatieri,False,12,16
2019.0,2019-11-17,10.0,11.0,46.324,IND,JAX,W 33-13,False,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,,0,7,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,20%,False,Adam Vinatieri,True,33,13
2019.0,2019-11-21,11.0,12.0,46.328,IND,HOU,L 17-20,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,,0,5,0.0,0,0,0,0,0,0,0,,0,1,1%,0,0%,3,13%,True,Adam Vinatieri,False,17,20
2019.0,2019-12-01,12.0,13.0,46.338,IND,TEN,L 17-31,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,4,25.0,,0,5,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,21%,False,Adam Vinatieri,False,17,31
2019.0,2019-12-08,13.0,14.0,,IND,TAM,L 35-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Adam Vinatieri,False,35,38
2019.0,2019-12-16,14.0,15.0,,IND,NOR,L 7-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Adam Vinatieri,False,7,34
2019.0,2019-12-22,15.0,16.0,,IND,CAR,W 38-6,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Adam Vinatieri,True,38,6
2019.0,2019-12-29,16.0,17.0,,IND,JAX,L 20-38,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Adam Vinatieri,False,20,38
,364 Games,,,,,,221-143-0,False,1,1,100.00,4,1,0,122.9,0,0,4.00,24.00,874,898,97.3,599,715,83.8,1,0,2673,0.0,12,7,19,0,0,2,60,30.00,0,,,,,,,False,Adam Vinatieri,False,143,0
