Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2018,2018-09-30,4,4,36.050,ARI,,SEA,L 17-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,253,50.60,0,0,0%,0,0%,10,36%,False,Andy Lee
2018,2018-10-07,5,5,36.057,ARI,@,SFO,W 28-18,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,8,317,39.63,0,0,0%,0,0%,12,44%,True,Andy Lee
2018,2018-10-14,6,6,36.064,ARI,@,MIN,L 17-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,288,48.00,0,0,0%,0,0%,9,31%,True,Andy Lee
2018,2018-10-18,7,7,36.068,ARI,,DEN,L 10-45,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,304,50.67,0,0,0%,0,0%,8,25%,False,Andy Lee
2018,2018-10-28,8,8,36.078,ARI,,SFO,W 18-15,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,229,45.80,0,0,0%,0,0%,8,31%,False,Andy Lee
2018,2018-11-11,9,10,36.092,ARI,@,KAN,L 14-26,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,247,49.40,0,0,0%,0,0%,7,28%,True,Andy Lee
2018,2018-11-18,10,11,36.099,ARI,,OAK,L 21-23,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,8,418,52.25,0,0,0%,0,0%,11,33%,False,Andy Lee
2018,2018-11-25,11,12,36.106,ARI,@,LAC,L 10-45,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,246,49.20,0,0,0%,0,0%,8,29%,True,Andy Lee
2018,2018-12-02,12,13,36.113,ARI,@,GNB,W 20-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,269,44.83,0,0,0%,0,0%,10,32%,True,Andy Lee
2018,2018-12-09,13,14,36.120,ARI,,DET,L 3-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,299,49.83,0,0,0%,0,0%,8,33%,False,Andy Lee
2018,2018-12-16,14,15,36.127,ARI,@,ATL,L 14-40,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,336,48.00,0,0,0%,0,0%,9,27%,True,Andy Lee
2018,2018-12-23,15,16,36.134,ARI,,LAR,L 9-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,246,49.20,0,0,0%,0,0%,9,35%,False,Andy Lee
2018,2018-12-30,16,17,36.141,ARI,@,SEA,L 24-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,247,49.40,0,0,0%,0,0%,9,27%,True,Andy Lee
2019,2019-09-08,1,1,37.028,ARI,,DET,T 27-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,380,47.50,0,0,0%,0,0%,13,33%,False,Andy Lee
2019,2019-09-15,2,2,37.035,ARI,@,BAL,L 17-23,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,267,53.40,0,0,0%,0,0%,9,32%,True,Andy Lee
2019,2019-09-22,3,3,37.042,ARI,,CAR,L 20-38,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,128,42.67,0,0,0%,0,0%,7,23%,False,Andy Lee
2019,2019-09-29,4,4,,ARI,,SEA,L 10-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Andy Lee
2019,2019-10-06,5,5,37.056,ARI,@,CIN,W 26-23,False,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,,,,,0,0%,0,0%,8,27%,True,Andy Lee
2019,2019-10-13,6,6,37.063,ARI,,ATL,W 34-33,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,156,52.00,0,0,0%,0,0%,10,30%,False,Andy Lee
2019,2019-10-20,7,7,37.070,ARI,@,NYG,W 27-21,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,169,42.25,1,0,0%,0,0%,11,38%,True,Andy Lee
2019,2019-10-27,8,8,37.077,ARI,@,NOR,L 9-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,238,47.60,0,0,0%,0,0%,9,32%,True,Andy Lee
2019,2019-10-31,9,9,37.081,ARI,,SFO,L 25-28,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,253,50.60,0,0,0%,0,0%,8,31%,False,Andy Lee
2019,2019-11-10,10,10,37.091,ARI,@,TAM,L 27-30,False,1,1,100.00,26,0,0,118.7,0,0,26.00,26.00,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,158,52.67,0,0,0%,0,0%,9,28%,True,Andy Lee
2019,2019-11-17,11,11,37.098,ARI,@,SFO,L 26-36,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,202,50.50,0,0,0%,0,0%,9,35%,True,Andy Lee
2019,2019-12-01,12,13,37.112,ARI,,LAR,L 7-34,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,311,44.43,0,0,0%,0,0%,8,29%,False,Andy Lee
2019,2019-12-08,13,14,37.119,ARI,,PIT,L 17-23,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,164,54.67,0,0,0%,0,0%,8,32%,False,Andy Lee
2019,2019-12-15,14,15,37.126,ARI,,CLE,W 38-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,79,39.50,0,0,0%,0,0%,8,30%,False,Andy Lee
2019,2019-12-22,15,16,37.133,ARI,@,SEA,W 27-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,257,42.83,0,0,0%,0,0%,12,34%,True,Andy Lee
2019,2019-12-29,16,17,37.140,ARI,@,LAR,L 24-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,151,50.33,0,0,0%,0,0%,7,24%,True,Andy Lee
2020,2020-09-13,1,1,38.033,ARI,@,SFO,W 24-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,191,47.75,0,0,0%,0,0%,10,36%,True,Andy Lee
2020,2020-09-20,2,2,38.040,ARI,,WAS,W 30-15,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,197,49.25,0,0,0%,0,0%,10,36%,False,Andy Lee
2020,2020-09-27,3,3,38.047,ARI,,DET,L 23-26,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,92,46.00,0,0,0%,0,0%,6,21%,False,Andy Lee
2020,2020-10-04,4,4,38.054,ARI,@,CAR,L 21-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,207,41.40,0,0,0%,0,0%,8,32%,True,Andy Lee
2020,2020-10-11,5,5,38.061,ARI,@,NYJ,W 30-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,167,41.75,0,1,1%,0,0%,8,32%,True,Andy Lee
2020,2020-10-19,6,6,38.069,ARI,@,DAL,W 38-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,151,37.75,0,0,0%,0,0%,11,41%,True,Andy Lee
2020,2020-10-25,7,7,38.075,ARI,,SEA,W 37-34,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,95,47.50,0,0,0%,0,0%,11,33%,False,Andy Lee
2020,2020-11-08,8,9,38.089,ARI,,MIA,L 31-34,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,42,42.00,0,0,0%,0,0%,7,25%,False,Andy Lee
2020,2020-11-15,9,10,38.096,ARI,,BUF,W 32-30,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,132,44.00,0,0,0%,0,0%,9,26%,False,Andy Lee
2020,2020-11-19,10,11,38.100,ARI,@,SEA,L 21-28,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,182,45.50,0,0,0%,0,0%,8,31%,True,Andy Lee
2020,2020-11-29,11,12,38.110,ARI,@,NWE,L 17-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,126,42.00,0,1,1%,0,0%,7,32%,True,Andy Lee
2020,2020-12-06,12,13,38.117,ARI,,LAR,L 28-38,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,238,47.60,0,0,0%,0,0%,10,33%,False,Andy Lee
2020,2020-12-13,13,14,38.124,ARI,@,NYG,W 26-7,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,159,39.75,0,0,0%,0,0%,11,38%,True,Andy Lee
2020,2020-12-20,14,15,38.131,ARI,,PHI,W 33-26,False,1,1,100.00,26,0,0,118.7,0,0,26.00,26.00,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,143,47.67,0,0,0%,0,0%,9,30%,False,Andy Lee
2020,2020-12-26,15,16,38.137,ARI,,SFO,L 12-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,178,44.50,0,0,0%,0,0%,6,25%,False,Andy Lee
2020,2021-01-03,16,17,38.145,ARI,@,LAR,L 7-18,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,300,50.00,0,0,0%,0,0%,9,36%,True,Andy Lee
2021,2021-09-12,1,1,39.032,ARI,@,TEN,W 38-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,144,48.00,0,0,0%,0,0%,10,37%,True,Andy Lee
2021,2021-09-19,2,2,39.039,ARI,,MIN,W 34-33,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,221,55.25,0,0,0%,0,0%,10,28%,False,Andy Lee
2021,2021-09-26,3,3,39.046,ARI,@,JAX,W 31-19,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,253,50.60,0,0,0%,0,0%,11,38%,True,Andy Lee
2021,2021-10-03,4,4,39.053,ARI,@,LAR,W 37-20,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,88,44.00,0,0,0%,0,0%,9,32%,True,Andy Lee
2021,2021-10-10,5,5,39.060,ARI,,SFO,W 17-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,1,0,0,1,0,0,4,205,51.25,0,0,0%,0,0%,8,42%,False,Andy Lee
2021,2021-10-17,6,6,39.067,ARI,@,CLE,W 37-14,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,101,50.50,0,0,0%,0,0%,9,39%,True,Andy Lee
2021,2021-10-24,7,7,39.074,ARI,,HOU,W 31-5,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,199,49.75,0,0,0%,0,0%,10,38%,False,Andy Lee
2021,2021-10-28,8,8,39.078,ARI,,GNB,L 21-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,166,55.33,0,0,0%,0,0%,6,27%,False,Andy Lee
2021,2021-11-07,9,9,39.088,ARI,@,SFO,W 31-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,207,51.75,0,0,0%,0,0%,9,35%,True,Andy Lee
2021,2021-11-14,10,10,39.095,ARI,,CAR,L 10-34,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,194,48.50,0,0,0%,0,0%,6,24%,False,Andy Lee
2021,2021-11-21,11,11,39.102,ARI,@,SEA,W 23-13,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,165,41.25,0,0,0%,0,0%,10,37%,True,Andy Lee
2021,2021-12-05,12,13,39.116,ARI,@,CHI,W 33-22,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,99,49.50,0,0,0%,0,0%,8,34%,True,Andy Lee
2021,2021-12-13,13,14,39.124,ARI,,LAR,L 23-30,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,52,52.00,0,0,0%,0,0%,6,22%,False,Andy Lee
2021,2021-12-19,14,15,39.130,ARI,@,DET,L 12-30,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,132,44.00,0,0,0%,0,0%,5,20%,True,Andy Lee
2021,2021-12-25,15,16,,ARI,,IND,L 16-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Andy Lee
2021,2022-01-02,16,17,39.144,ARI,@,DAL,W 25-22,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,121,40.33,0,0,0%,0,0%,9,35%,True,Andy Lee
2021,2022-01-09,17,18,39.151,ARI,,SEA,L 30-38,False,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0.0,0,0,0,0,0,2,1,0,1,4,0,3,154,51.33,0,0,0%,0,0%,10,31%,False,Andy Lee
,280 Games,,,,,,,124-154-2,False,2,3,66.67,52,0,0,109.7,0,0,17.33,17.33,2,-18,-9.00,0,0.0,8,2,10,0,0,4,1,0,3,4,0,1399,65248,46.64,5,,,,,,,False,Andy Lee
