Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2005.0,2005-09-11,1.0,1.0,23.193,NYJ,KAN,L 7-27,False,1,1,100.0,,1,0.0,0,1,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,False,7,27
2005.0,2005-09-18,2.0,2.0,23.2,NYJ,MIA,W 17-7,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,True,17,7
2005.0,2005-09-25,3.0,3.0,23.207,NYJ,JAX,L 20-26,False,2,2,100.0,2,2,100.0,0,8,0.0,1,0,1,0,,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,False,20,26
2005.0,2005-10-02,4.0,4.0,23.214,NYJ,BAL,L 3-13,False,,,,1,1,100.0,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,False,3,13
2005.0,2005-10-09,5.0,5.0,23.221,NYJ,TAM,W 14-12,False,2,2,100.0,,2,0.0,0,2,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,True,14,12
2005.0,2005-10-16,6.0,6.0,23.228,NYJ,BUF,L 17-27,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,False,17,27
2005.0,2005-10-24,7.0,7.0,23.236,NYJ,ATL,L 14-27,False,2,2,100.0,,,,0,2,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,True,Mike Nugent,False,14,27
2005.0,2005-11-06,8.0,9.0,23.249,NYJ,SDG,L 26-31,False,2,2,100.0,2,3,66.7,0,8,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,False,26,31
2005.0,2005-11-13,9.0,10.0,23.256,NYJ,CAR,L 3-30,False,,,,1,1,100.0,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,False,3,30
2005.0,2005-11-20,10.0,11.0,23.263,NYJ,DEN,L 0-27,False,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,True,Mike Nugent,False,0,27
2005.0,2005-11-27,11.0,12.0,23.27,NYJ,NOR,L 19-21,False,1,1,100.0,4,5,80.0,0,13,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,False,19,21
2005.0,2005-12-04,12.0,13.0,23.277,NYJ,NWE,L 3-16,False,,,,1,1,100.0,0,3,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,False,3,16
2005.0,2005-12-11,13.0,14.0,23.284,NYJ,OAK,W 26-10,False,2,2,100.0,4,4,100.0,0,14,0.0,1,0,1,0,,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,True,26,10
2005.0,2005-12-18,14.0,15.0,23.291,NYJ,MIA,L 20-24,False,2,2,100.0,2,2,100.0,0,8,0.0,1,0,1,0,,0,,0,0,0,0,1,18,18.00,0,,,,,,,True,Mike Nugent,False,20,24
2005.0,2005-12-26,15.0,16.0,23.299,NYJ,NWE,L 21-31,False,3,3,100.0,,,,0,3,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,False,Mike Nugent,False,21,31
2005.0,2006-01-01,16.0,17.0,23.305,NYJ,BUF,W 30-26,False,3,3,100.0,3,4,75.0,0,12,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,True,30,26
2006.0,2006-09-10,1.0,1.0,24.192,NYJ,TEN,W 23-16,False,2,3,66.7,1,3,33.3,0,5,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,True,23,16
2006.0,2006-09-17,2.0,2.0,24.199,NYJ,NWE,L 17-24,False,2,2,100.0,1,1,100.0,0,5,0.0,0,1,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,False,17,24
2006.0,2006-09-24,3.0,3.0,24.206,NYJ,BUF,W 28-20,False,4,4,100.0,,,,0,4,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,True,Mike Nugent,True,28,20
2006.0,2006-10-01,4.0,4.0,24.213,NYJ,IND,L 28-31,False,4,4,100.0,,,,0,4,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,False,Mike Nugent,False,28,31
2006.0,2006-10-15,6.0,6.0,24.227,NYJ,MIA,W 20-17,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,True,20,17
2006.0,2006-10-22,7.0,7.0,24.234,NYJ,DET,W 31-24,False,4,4,100.0,1,1,100.0,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,True,31,24
2006.0,2006-10-29,8.0,8.0,24.241,NYJ,CLE,L 13-20,False,1,1,100.0,2,3,66.7,0,7,0.0,0,1,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,False,13,20
2006.0,2006-11-12,9.0,10.0,24.255,NYJ,NWE,W 17-14,False,2,2,100.0,1,1,100.0,0,5,0.0,0,1,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,True,17,14
2006.0,2006-11-26,11.0,12.0,24.269,NYJ,HOU,W 26-11,False,2,2,100.0,4,4,100.0,0,14,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,True,26,11
2006.0,2006-12-03,12.0,13.0,24.276,NYJ,GNB,W 38-10,False,5,5,100.0,1,1,100.0,0,8,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,True,38,10
2006.0,2006-12-10,13.0,14.0,24.283,NYJ,BUF,L 13-31,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,False,13,31
2006.0,2006-12-17,14.0,15.0,24.29,NYJ,MIN,W 26-13,False,2,2,100.0,4,4,100.0,0,14,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,True,26,13
2006.0,2006-12-25,15.0,16.0,24.298,NYJ,MIA,W 13-10,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,,0,1,-3,0,0,0,,0,,,,,,,True,Mike Nugent,True,13,10
2006.0,2006-12-31,16.0,17.0,24.304,NYJ,OAK,W 23-3,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,True,23,3
2007.0,2007-09-09,1.0,1.0,25.191,NYJ,NWE,L 14-38,False,2,2,100.0,,,,0,2,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,False,Mike Nugent,False,14,38
2007.0,2007-09-16,2.0,2.0,25.198,NYJ,BAL,L 13-20,False,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,False,13,20
2007.0,2007-09-23,3.0,3.0,25.205,NYJ,MIA,W 31-28,False,4,4,100.0,1,1,100.0,0,7,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Mike Nugent,True,31,28
2007.0,2007-09-30,4.0,4.0,25.212,NYJ,BUF,L 14-17,False,2,2,100.0,,1,0.0,0,2,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,False,14,17
2007.0,2007-10-07,5.0,5.0,25.219,NYJ,NYG,L 24-35,False,3,3,100.0,1,2,50.0,0,6,0.0,,,,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Mike Nugent,False,24,35
