Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2007,2007-11-22,11,12,22.051,GNB,DET,False,0,0,,0,,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,37,26,Brandon Jackson
2007,2007-11-29,12,13,22.058,GNB,DAL,False,0,0,,0,,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,27,37,Brandon Jackson
2007,2007-12-09,13,14,,GNB,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,38,7,Brandon Jackson
2007,2007-12-16,14,15,22.075,GNB,STL,False,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,True,True,33,14,Brandon Jackson
2007,2007-12-23,15,16,22.082,GNB,CHI,False,3,25,8.33,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,7,35,Brandon Jackson
2007,2007-12-30,16,17,22.089,GNB,DET,False,20,113,5.65,0,4,2,22,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,34,13,Brandon Jackson
2008,2008-09-08,1,1,22.342,GNB,MIN,False,7,12,1.71,0,4,3,18,6.00,0,75.0%,4.50,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,False,True,24,19,Brandon Jackson
2008,2008-09-14,2,2,22.348,GNB,DET,False,7,61,8.71,1,3,1,2,2.00,0,33.3%,0.67,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,48,25,Brandon Jackson
2008,2008-09-21,3,3,22.355,GNB,DAL,False,3,20,6.67,0,3,1,16,16.00,0,33.3%,5.33,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,16,27,Brandon Jackson
2008,2008-09-28,4,4,22.362,GNB,TAM,False,1,0,0.00,0,3,2,21,10.50,0,66.7%,7.00,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,21,30,Brandon Jackson
2008,2008-10-05,5,5,23.003,GNB,ATL,False,2,11,5.50,0,5,5,12,2.40,0,100.0%,2.40,0,0,,0,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,False,24,27,Brandon Jackson
2008,2008-10-12,6,6,,GNB,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,27,17,Brandon Jackson
2008,2008-10-19,7,7,23.017,GNB,IND,False,0,0,,0,6,6,37,6.17,0,100.0%,6.17,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,34,14,Brandon Jackson
2008,2008-11-02,8,9,23.031,GNB,TEN,False,1,3,3.00,0,4,4,30,7.50,0,100.0%,7.50,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,16,19,Brandon Jackson
2008,2008-11-09,9,10,23.038,GNB,MIN,False,0,0,,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,27,28,Brandon Jackson
2008,2008-11-16,10,11,23.045,GNB,CHI,False,10,50,5.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,37,3,Brandon Jackson
