Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Away_status,Win,Score,Opp Score,Player
2005,2005-10-03,4,4,35.358,GNB,CAR,True,28,47,59.57,303,4,1,98.1,1,9,6.45,7.19,1,12,12.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,False,29,32,Brett Favre
2005,2005-10-09,5,5,35.364,GNB,NOR,True,19,27,70.37,215,3,0,130.9,0,0,7.96,10.19,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,52,3,Brett Favre
2005,2005-10-23,6,7,36.013,GNB,MIN,True,28,36,77.78,315,2,0,121.6,0,0,8.75,9.86,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,True,False,20,23,Brett Favre
2005,2005-10-30,7,8,36.020,GNB,CIN,True,26,39,66.67,279,1,5,56.4,1,2,7.15,1.90,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,True,False,14,21,Brett Favre
2005,2005-11-06,8,9,36.027,GNB,PIT,True,20,35,57.14,214,0,1,63.3,1,11,6.11,4.83,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,False,10,20,Brett Favre
2005,2005-11-13,9,10,36.034,GNB,ATL,True,26,39,66.67,252,1,1,82.4,1,12,6.46,5.82,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,33,25,Brett Favre
2005,2005-11-21,10,11,36.042,GNB,MIN,True,20,33,60.61,227,2,2,76.2,2,12,6.88,5.36,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,17,20,Brett Favre
2005,2005-11-27,11,12,36.048,GNB,PHI,True,15,33,45.45,171,1,2,46.4,1,7,5.18,3.06,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,14,19,Brett Favre
2005,2005-12-04,12,13,36.055,GNB,CHI,True,31,58,53.45,277,0,2,52.2,2,19,4.78,3.22,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,3,2,0,1,0,0,True,False,7,19,Brett Favre
2005,2005-12-11,13,14,36.062,GNB,DET,True,21,31,67.74,170,0,1,67.9,3,21,5.48,4.03,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,True,16,13,Brett Favre
2005,2005-12-19,14,15,36.070,GNB,BAL,True,14,29,48.28,144,0,2,34.3,0,0,4.97,1.86,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,3,48,Brett Favre
2005,2005-12-25,15,16,36.076,GNB,CHI,True,30,51,58.82,317,0,4,44.3,2,17,6.22,2.69,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,17,24,Brett Favre
2005,2006-01-01,16,17,36.083,GNB,SEA,True,21,37,56.76,259,1,1,76.3,3,13,7.00,6.32,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,True,23,17,Brett Favre
2006,2006-09-10,1,1,36.335,GNB,CHI,True,15,29,51.72,170,0,2,40.9,3,22,5.86,2.76,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,0,26,Brett Favre
2006,2006-09-17,2,2,36.342,GNB,NOR,True,31,55,56.36,340,3,1,85.4,2,18,6.18,6.45,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,27,34,Brett Favre
2006,2006-09-24,3,3,36.349,GNB,DET,True,25,36,69.44,340,3,0,127.1,0,0,9.44,11.11,1,-5,-5.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,True,True,31,24,Brett Favre
2006,2006-10-02,4,4,36.357,GNB,PHI,True,22,44,50.00,205,0,2,44.2,0,0,4.66,2.61,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-3,0,True,False,9,31,Brett Favre
2006,2006-10-08,5,5,36.363,GNB,STL,True,22,39,56.41,220,1,0,81.1,2,5,5.64,6.15,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,False,20,23,Brett Favre
2006,2006-10-22,6,7,37.012,GNB,MIA,True,19,35,54.29,206,2,0,90.9,2,15,5.89,7.03,1,14,14.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,True,True,34,24,Brett Favre
2006,2006-10-29,7,8,37.019,GNB,ARI,True,17,25,68.00,180,1,0,102.1,0,0,7.20,8.00,4,-5,-1.25,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,False,True,31,14,Brett Favre
2006,2006-11-05,8,9,37.026,GNB,BUF,True,28,47,59.57,287,1,2,66.5,2,7,6.11,4.62,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,True,False,10,24,Brett Favre
2006,2006-11-12,9,10,37.033,GNB,MIN,True,24,42,57.14,347,2,0,100.0,0,0,8.26,9.21,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,23,17,Brett Favre
2006,2006-11-19,10,11,37.040,GNB,NWE,True,5,15,33.33,73,0,0,50.1,2,11,4.87,4.87,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,0,35,Brett Favre
2006,2006-11-27,11,12,37.048,GNB,SEA,True,22,36,61.11,266,1,3,58.3,1,1,7.39,4.19,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,-6,0,True,False,24,34,Brett Favre
2006,2006-12-03,12,13,37.054,GNB,NYJ,True,24,47,51.06,214,1,2,53.0,2,12,4.55,3.06,3,33,11.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,False,10,38,Brett Favre
2006,2006-12-10,13,14,37.061,GNB,SFO,True,22,34,64.71,293,2,0,111.5,1,12,8.62,9.79,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,1,0,0,True,True,30,19,Brett Favre
2006,2006-12-17,14,15,37.068,GNB,DET,True,20,37,54.05,174,0,3,32.9,1,10,4.70,1.05,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,False,True,17,9,Brett Favre
2006,2006-12-21,15,16,37.072,GNB,MIN,True,26,50,52.00,285,0,2,52.5,1,12,5.70,3.90,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,9,7,Brett Favre
2006,2006-12-31,16,17,37.082,GNB,CHI,True,21,42,50.00,285,1,1,70.0,2,9,6.79,6.19,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,26,7,Brett Favre
2007,2007-09-09,1,1,37.334,GNB,PHI,True,23,42,54.76,206,0,1,58.2,4,37,4.90,3.83,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,True,16,13,Brett Favre
2007,2007-09-16,2,2,37.341,GNB,NYG,True,29,38,76.32,286,3,1,112.4,1,1,7.53,7.92,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,35,13,Brett Favre
2007,2007-09-23,3,3,37.348,GNB,SDG,True,28,45,62.22,369,3,0,110.3,2,6,8.20,9.53,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,31,24,Brett Favre
2007,2007-09-30,4,4,37.355,GNB,MIN,True,32,45,71.11,344,2,0,108.0,1,6,7.64,8.53,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-5,0,True,True,23,16,Brett Favre
2007,2007-10-07,5,5,37.362,GNB,CHI,True,29,40,72.50,322,1,2,83.5,1,4,8.05,6.30,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,20,27,Brett Favre
2007,2007-10-14,6,6,38.004,GNB,WAS,True,19,37,51.35,188,0,2,43.5,2,19,5.08,2.65,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,True,17,14,Brett Favre
2007,2007-10-29,7,8,38.019,GNB,DEN,True,21,27,77.78,331,2,0,142.4,1,6,12.26,13.74,2,-8,-4.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,True,True,19,13,Brett Favre
2007,2007-11-04,8,9,38.025,GNB,KAN,True,24,34,70.59,360,2,2,100.1,1,6,10.59,9.12,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,2,0,0,0,0,0,True,True,33,22,Brett Favre
2007,2007-11-11,9,10,38.032,GNB,MIN,True,33,46,71.74,351,3,0,115.4,0,0,7.63,8.93,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,34,0,Brett Favre
2007,2007-11-18,10,11,38.039,GNB,CAR,True,22,30,73.33,218,3,0,126.8,1,4,7.27,9.27,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,False,True,31,17,Brett Favre
2007,2007-11-22,11,12,38.043,GNB,DET,True,31,41,75.61,381,3,0,128.2,0,0,9.29,10.76,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-8,0,True,True,37,26,Brett Favre
2007,2007-11-29,12,13,38.050,GNB,DAL,True,5,14,35.71,56,0,2,8.9,0,0,4.00,-2.43,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,27,37,Brett Favre
2007,2007-12-09,13,14,38.060,GNB,OAK,True,15,23,65.22,266,2,1,115.5,0,0,11.57,11.35,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,38,7,Brett Favre
2007,2007-12-16,14,15,38.067,GNB,STL,True,19,30,63.33,225,2,2,80.6,0,0,7.50,5.83,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,33,14,Brett Favre
2007,2007-12-23,15,16,38.074,GNB,CHI,True,17,32,53.13,153,0,2,40.2,1,4,4.78,1.97,3,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,2,-5,0,True,False,7,35,Brett Favre
2007,2007-12-30,16,17,38.081,GNB,DET,True,9,11,81.82,99,2,0,143.7,0,0,9.00,12.64,1,21,21.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,34,13,Brett Favre
2008,2008-09-07,1,1,38.333,NYJ,MIA,True,15,22,68.18,194,2,0,125.9,3,13,8.82,10.64,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,-2,0,True,True,20,14,Brett Favre
2008,2008-09-14,2,2,38.340,NYJ,NWE,True,18,26,69.23,181,1,1,85.6,2,29,6.96,6.00,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,False,10,19,Brett Favre
2008,2008-09-22,3,3,38.348,NYJ,SDG,True,30,42,71.43,271,3,2,92.5,3,30,6.45,5.74,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,29,48,Brett Favre
2008,2008-09-28,4,4,38.354,NYJ,ARI,True,24,34,70.59,289,6,1,123.7,2,5,8.50,10.71,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,56,35,Brett Favre
2008,2008-10-12,5,6,39.002,NYJ,CIN,True,25,33,75.76,189,1,2,73.9,2,23,5.73,3.61,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,True,26,14,Brett Favre
2008,2008-10-19,6,7,39.009,NYJ,OAK,True,21,38,55.26,197,0,2,47.8,3,21,5.18,2.82,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,3,0,0,0,-7,0,True,False,13,16,Brett Favre
2008,2008-10-26,7,8,39.016,NYJ,KAN,True,28,40,70.00,290,2,3,76.0,1,5,7.25,4.88,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,28,24,Brett Favre
2008,2008-11-02,8,9,39.023,NYJ,BUF,True,19,28,67.86,201,0,1,73.7,0,0,7.18,5.57,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,-2,0,True,True,26,17,Brett Favre
2008,2008-11-09,9,10,39.030,NYJ,STL,True,14,19,73.68,167,1,0,117.7,0,0,8.79,9.84,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-5,0,False,True,47,3,Brett Favre
2008,2008-11-13,10,11,39.034,NYJ,NWE,True,26,33,78.79,258,2,0,119.4,3,23,7.82,9.03,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,34,31,Brett Favre
2008,2008-11-23,11,12,39.044,NYJ,TEN,True,25,32,78.13,224,2,1,103.6,2,7,7.00,6.84,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,True,True,34,13,Brett Favre
2008,2008-11-30,12,13,39.051,NYJ,DEN,True,23,43,53.49,247,0,1,60.9,2,6,5.74,4.70,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,False,False,17,34,Brett Favre
2008,2008-12-07,13,14,39.058,NYJ,SFO,True,20,31,64.52,137,0,1,60.8,3,14,4.42,2.97,1,2,2.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,True,False,14,24,Brett Favre
2008,2008-12-14,14,15,39.065,NYJ,BUF,True,17,30,56.67,207,1,2,61.4,0,0,6.90,4.57,1,27,27.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,31,27,Brett Favre
2008,2008-12-21,15,16,39.072,NYJ,SEA,True,18,31,58.06,187,0,2,48.7,4,37,6.03,3.13,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,3,13,Brett Favre
2008,2008-12-28,16,17,39.079,NYJ,MIA,True,20,40,50.00,233,1,3,45.1,0,0,5.83,2.95,0,0,,0,0,0,2,,0,0.0%,,0,0,0,,0,0,0,0,False,False,17,24,Brett Favre
2009,2009-09-13,1,1,39.338,MIN,CLE,True,14,21,66.67,110,1,0,95.3,4,25,5.24,6.19,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,34,20,Brett Favre
2009,2009-09-20,2,2,39.345,MIN,DET,True,23,27,85.19,155,2,0,115.3,3,16,5.74,7.22,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,27,13,Brett Favre
2009,2009-09-27,3,3,39.352,MIN,SFO,True,24,46,52.17,301,2,1,78.3,2,18,6.54,6.43,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,27,24,Brett Favre
2009,2009-10-05,4,4,39.360,MIN,GNB,True,24,31,77.42,271,3,0,135.3,0,0,8.74,10.68,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,30,23,Brett Favre
2009,2009-10-11,5,5,40.001,MIN,STL,True,18,24,75.00,232,1,1,101.4,2,12,9.67,8.63,0,0,,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,0,,0,0,0,0,True,True,38,10,Brett Favre
2009,2009-10-18,6,6,40.008,MIN,BAL,True,21,29,72.41,278,3,0,136.9,3,19,9.59,11.66,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,33,31,Brett Favre
2009,2009-10-25,7,7,40.015,MIN,PIT,True,33,50,66.00,334,0,1,76.6,4,37,6.68,5.78,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,False,17,27,Brett Favre
2009,2009-11-01,8,8,40.022,MIN,GNB,True,17,28,60.71,244,4,0,128.6,0,0,8.71,11.57,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,True,True,38,26,Brett Favre
2009,2009-11-15,9,10,40.036,MIN,DET,True,20,29,68.97,344,1,0,120.5,1,4,11.86,12.55,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,27,10,Brett Favre
2009,2009-11-22,10,11,40.043,MIN,SEA,True,22,25,88.00,213,4,0,141.7,2,19,8.52,11.72,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,35,9,Brett Favre
2009,2009-11-29,11,12,40.050,MIN,CHI,True,32,48,66.67,392,3,0,112.5,1,14,8.17,9.42,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,36,10,Brett Favre
2009,2009-12-06,12,13,40.057,MIN,ARI,True,30,45,66.67,275,2,2,79.4,3,22,6.11,5.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,17,30,Brett Favre
2009,2009-12-13,13,14,40.064,MIN,CIN,True,17,30,56.67,192,1,1,73.2,2,12,6.40,5.57,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,30,10,Brett Favre
2009,2009-12-20,14,15,40.071,MIN,CAR,True,17,27,62.96,224,0,1,73.7,4,28,8.30,6.63,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,7,26,Brett Favre
2009,2009-12-28,15,16,40.079,MIN,CHI,True,26,40,65.00,321,2,0,106.4,3,21,8.03,9.03,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,False,30,36,Brett Favre
2009,2010-01-03,16,17,40.085,MIN,NYG,True,25,31,80.65,316,4,0,148.7,0,0,10.19,12.77,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,44,7,Brett Favre
2010,2010-09-09,1,1,40.334,MIN,NOR,True,15,27,55.56,171,1,1,71.7,1,9,6.33,5.41,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,9,14,Brett Favre
2010,2010-09-19,2,2,40.344,MIN,MIA,True,22,36,61.11,225,0,3,44.3,3,17,6.25,2.50,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,False,False,10,14,Brett Favre
2010,2010-09-26,3,3,40.351,MIN,DET,True,23,34,67.65,201,1,2,68.4,2,16,5.91,3.85,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,24,10,Brett Favre
2010,2010-10-11,4,5,41.001,MIN,NYJ,True,14,34,41.18,264,3,1,85.9,4,24,7.76,8.21,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,3,0,0,0,-4,0,True,False,20,29,Brett Favre
2010,2010-10-17,5,6,41.007,MIN,DAL,True,14,19,73.68,118,1,0,106.9,3,25,6.21,7.26,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-3,0,False,True,24,21,Brett Favre
2010,2010-10-24,6,7,41.014,MIN,GNB,True,16,29,55.17,212,1,3,50.4,1,6,7.31,3.34,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,24,28,Brett Favre
2010,2010-10-31,7,8,41.021,MIN,NWE,True,22,32,68.75,259,0,1,80.1,0,0,8.09,6.69,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,False,18,28,Brett Favre
2010,2010-11-07,8,9,41.028,MIN,ARI,True,36,47,76.60,446,2,2,101.9,3,19,9.49,8.43,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,27,24,Brett Favre
2010,2010-11-14,9,10,41.035,MIN,CHI,True,18,31,58.06,170,1,3,44.5,1,0,5.48,1.77,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,True,False,13,27,Brett Favre
2010,2010-11-21,10,11,41.042,MIN,GNB,True,17,38,44.74,208,0,1,51.2,1,1,5.47,4.29,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,1,0,0,False,False,3,31,Brett Favre
2010,2010-11-28,11,12,41.049,MIN,WAS,True,15,23,65.22,172,0,0,87.6,2,10,7.48,7.48,5,9,1.80,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,True,True,17,13,Brett Favre
2010,2010-12-05,12,13,41.056,MIN,BUF,True,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,False,True,38,14,Brett Favre
2010,2010-12-13,13,14,,MIN,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,3,21,Brett Favre
2010,2010-12-20,14,15,41.071,MIN,CHI,True,5,7,71.43,63,1,1,99.1,1,12,9.00,5.43,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-22,0,False,False,14,40,Brett Favre
2010,2010-12-28,15,16,,MIN,PHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,24,14,Brett Favre
2010,2011-01-02,16,17,,MIN,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,20,Brett Favre
,302 Games,,,,,,False,6300,10169,61.95,71838,508,336,86.0,525,3487,7.06,6.58,602,1844,3.06,14,2,2,-7,-3.50,0,,-3.50,14,84,166,62,0,42,-179,0,False,False,114,0,Brett Favre
