Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2011,2011-12-11,13,14,35.287,ATL,CAR,True,11,7,82,11.71,0,63.6%,7.45,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,True,31,23,Tony Gonzalez
2011,2011-12-15,14,15,35.291,ATL,JAX,True,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,True,41,14,Tony Gonzalez
2011,2011-12-26,15,16,35.302,ATL,NOR,True,9,5,41,8.20,0,55.6%,4.56,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,True,False,16,45,Tony Gonzalez
2011,2012-01-01,16,17,35.308,ATL,TAM,True,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,False,True,45,24,Tony Gonzalez
2012,2012-09-09,1,1,36.195,ATL,KAN,True,6,5,53,10.60,1,83.3%,8.83,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,49,89%,0,0%,0,0%,True,True,40,24,Tony Gonzalez
2012,2012-09-17,2,2,36.203,ATL,DEN,True,10,7,70,10.00,1,70.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,64,96%,0,0%,0,0%,False,True,27,21,Tony Gonzalez
2012,2012-09-23,3,3,36.209,ATL,SDG,True,12,9,91,10.11,1,75.0%,7.58,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,66,92%,0,0%,0,0%,True,True,27,3,Tony Gonzalez
2012,2012-09-30,4,4,36.216,ATL,CAR,True,5,5,51,10.20,0,100.0%,10.20,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,64,91%,0,0%,0,0%,False,True,30,28,Tony Gonzalez
2012,2012-10-07,5,5,36.223,ATL,WAS,True,14,13,123,9.46,1,92.9%,8.79,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,70,84%,0,0%,0,0%,True,True,24,17,Tony Gonzalez
2012,2012-10-14,6,6,36.230,ATL,OAK,True,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,54,98%,0,0%,0,0%,False,True,23,20,Tony Gonzalez
2012,2012-10-28,7,8,36.244,ATL,PHI,True,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,67,89%,0,0%,0,0%,True,True,30,17,Tony Gonzalez
2012,2012-11-04,8,9,36.251,ATL,DAL,True,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,62,93%,0,0%,0,0%,False,True,19,13,Tony Gonzalez
2012,2012-11-11,9,10,36.258,ATL,NOR,True,15,11,122,11.09,2,73.3%,8.13,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,70,96%,0,0%,0,0%,True,False,27,31,Tony Gonzalez
2012,2012-11-18,10,11,36.265,ATL,ARI,True,8,3,33,11.00,0,37.5%,4.13,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,65,89%,0,0%,0,0%,False,True,23,19,Tony Gonzalez
2012,2012-11-25,11,12,36.272,ATL,TAM,True,5,5,62,12.40,0,100.0%,12.40,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,54,90%,0,0%,0,0%,True,True,24,23,Tony Gonzalez
2012,2012-11-29,12,13,36.276,ATL,NOR,True,5,4,58,14.50,1,80.0%,11.60,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,56,97%,0,0%,0,0%,False,True,23,13,Tony Gonzalez
2012,2012-12-09,13,14,36.286,ATL,CAR,True,9,8,61,7.63,0,88.9%,6.78,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,62,95%,0,0%,0,0%,True,False,20,30,Tony Gonzalez
2012,2012-12-16,14,15,36.293,ATL,NYG,True,7,6,49,8.17,1,85.7%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,52,76%,0,0%,0,0%,False,True,34,0,Tony Gonzalez
2012,2012-12-22,15,16,36.299,ATL,DET,True,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,54,96%,0,0%,0,0%,True,True,31,18,Tony Gonzalez
2012,2012-12-30,16,17,36.307,ATL,TAM,True,9,5,41,8.20,0,55.6%,4.56,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,57,90%,0,0%,0,0%,False,False,17,22,Tony Gonzalez
2013,2013-09-08,1,1,37.193,ATL,NOR,True,6,3,36,12.00,1,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,51,91%,0,0%,0,0%,True,False,17,23,Tony Gonzalez
2013,2013-09-15,2,2,37.200,ATL,STL,True,8,4,33,8.25,0,50.0%,4.13,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,62,97%,0,0%,0,0%,False,True,31,24,Tony Gonzalez
2013,2013-09-22,3,3,37.207,ATL,MIA,True,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,61,86%,0,0%,0,0%,True,False,23,27,Tony Gonzalez
2013,2013-09-29,4,4,37.214,ATL,NWE,True,14,12,149,12.42,2,85.7%,10.64,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,74,97%,0,0%,0,0%,False,False,23,30,Tony Gonzalez
2013,2013-10-07,5,5,37.222,ATL,NYJ,True,14,10,97,9.70,0,71.4%,6.93,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,73,96%,0,0%,0,0%,False,False,28,30,Tony Gonzalez
2013,2013-10-20,6,7,37.235,ATL,TAM,True,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,43,93%,0,0%,0,0%,False,True,31,23,Tony Gonzalez
2013,2013-10-27,7,8,37.242,ATL,ARI,True,8,3,26,8.67,0,37.5%,3.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,73,88%,0,0%,0,0%,True,False,13,27,Tony Gonzalez
2013,2013-11-03,8,9,37.249,ATL,CAR,True,7,6,81,13.50,1,85.7%,11.57,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,49,98%,0,0%,0,0%,True,False,10,34,Tony Gonzalez
2013,2013-11-10,9,10,37.256,ATL,SEA,True,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,57,98%,0,0%,0,0%,False,False,10,33,Tony Gonzalez
2013,2013-11-17,10,11,37.263,ATL,TAM,True,9,7,63,9.00,0,77.8%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,2,0,0,0,0,0,0,48,68%,0,0%,0,0%,True,False,28,41,Tony Gonzalez
2013,2013-11-21,11,12,37.267,ATL,NOR,True,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,63,93%,0,0%,0,0%,False,False,13,17,Tony Gonzalez
2013,2013-12-01,12,13,37.277,ATL,BUF,True,7,4,42,10.50,1,57.1%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,84,95%,0,0%,0,0%,True,True,34,31,Tony Gonzalez
2013,2013-12-08,13,14,37.284,ATL,GNB,True,6,3,25,8.33,1,50.0%,4.17,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,59,100%,0,0%,0,0%,True,False,21,22,Tony Gonzalez
2013,2013-12-15,14,15,37.291,ATL,WAS,True,7,6,62,10.33,1,85.7%,8.86,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,68,100%,0,0%,0,0%,False,True,27,26,Tony Gonzalez
2013,2013-12-23,15,16,37.299,ATL,SFO,True,11,8,63,7.88,1,72.7%,5.73,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,69,96%,0,0%,0,0%,True,False,24,34,Tony Gonzalez
2013,2013-12-29,16,17,37.305,ATL,CAR,True,4,4,56,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,69,97%,0,0%,0,0%,False,False,20,21,Tony Gonzalez
,270 Games,,,,,,False,2016,1325,15127,11.42,111,65.7%,7.50,2,14,7.00,0,1,1,100.00,40,0,0,118.7,0,0,40.00,40.00,4,111,674,6,2,0,5,0,0,,,,,,,False,False,127,0,Tony Gonzalez
