Year,Date,G#,Week,Age,Tm,Opp,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2011,2011-10-16,6,6,41.121,DET,SFO,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,19,25,Jason Hanson
2011,2011-10-23,7,7,41.128,DET,ATL,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,16,23,Jason Hanson
2011,2011-10-30,8,8,41.135,DET,DEN,False,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,,,0,0,,0,,,,,,,True,True,45,10,Jason Hanson
2011,2011-11-13,9,10,41.149,DET,CHI,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,13,37,Jason Hanson
2011,2011-11-20,10,11,41.156,DET,CAR,False,7,7,100.0,,,,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,False,True,49,35,Jason Hanson
2011,2011-11-24,11,12,41.160,DET,GNB,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,,,0,0,,0,,,,,,,False,False,15,27,Jason Hanson
2011,2011-12-04,12,13,41.170,DET,NOR,False,2,2,100.0,1,3,33.3,0,5,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,17,31,Jason Hanson
2011,2011-12-11,13,14,41.177,DET,MIN,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,,,,,,,False,True,34,28,Jason Hanson
2011,2011-12-18,14,15,41.184,DET,OAK,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,True,True,28,27,Jason Hanson
2011,2011-12-24,15,16,41.190,DET,SDG,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,,0,,,,,,,False,True,38,10,Jason Hanson
2011,2012-01-01,16,17,41.198,DET,GNB,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,True,False,41,45,Jason Hanson
2012,2012-09-09,1,1,42.084,DET,STL,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,37%,False,True,27,23,Jason Hanson
2012,2012-09-16,2,2,42.091,DET,SFO,False,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,12,41%,True,False,19,27,Jason Hanson
2012,2012-09-23,3,3,42.098,DET,TEN,False,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,,,3,118,39.33,0,0,0%,0,0%,19,49%,True,False,41,44,Jason Hanson
2012,2012-09-30,4,4,42.105,DET,MIN,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,25%,False,False,13,20,Jason Hanson
2012,2012-10-14,5,6,42.119,DET,PHI,False,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,36%,True,True,26,23,Jason Hanson
2012,2012-10-22,6,7,42.127,DET,CHI,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,11%,True,False,7,13,Jason Hanson
2012,2012-10-28,7,8,42.133,DET,SEA,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,33%,False,True,28,24,Jason Hanson
2012,2012-11-04,8,9,42.140,DET,JAX,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,12,57%,True,True,31,14,Jason Hanson
2012,2012-11-11,9,10,42.147,DET,MIN,False,3,3,100.0,1,1,100.0,0,6,0.0,1,0,1,0,0,0,0,,0,0,0%,0,0%,9,26%,True,False,24,34,Jason Hanson
2012,2012-11-18,10,11,42.154,DET,GNB,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,33%,False,False,20,24,Jason Hanson
2012,2012-11-22,11,12,42.158,DET,HOU,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,12,30%,False,False,31,34,Jason Hanson
2012,2012-12-02,12,13,42.168,DET,IND,False,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,15,38%,False,False,33,35,Jason Hanson
2012,2012-12-09,13,14,42.175,DET,GNB,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,10,37%,True,False,20,27,Jason Hanson
2012,2012-12-16,14,15,42.182,DET,ARI,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,14%,True,False,10,38,Jason Hanson
2012,2012-12-22,15,16,42.188,DET,ATL,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,33%,False,False,18,31,Jason Hanson
2012,2012-12-30,16,17,42.196,DET,CHI,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,27%,False,False,24,26,Jason Hanson
,327 Games,,,,,,False,665,673,98.8,495,601,82.4,0,2150,0.0,20,7,27,0,0,15,534,35.60,0,,,,,,,False,False,208,0,Jason Hanson
