Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2017.0,2017-10-29,8.0,8.0,24.084,IND,CIN,L 23-24,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,76%,0,0%,0,0%,True,Donte Moncrief,False,23,24
2017.0,2017-11-05,9.0,9.0,24.091,IND,HOU,W 20-14,False,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,76%,0,0%,0,0%,True,Donte Moncrief,True,20,14
2017.0,2017-11-12,10.0,10.0,24.098,IND,PIT,L 17-20,True,1,1,60,60.00,1,100.0%,60.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,51,86%,0,0%,0,0%,False,Donte Moncrief,False,17,20
2017.0,2017-11-26,11.0,12.0,24.112,IND,TEN,L 16-20,True,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,95%,0,0%,0,0%,False,Donte Moncrief,False,16,20
2017.0,2017-12-03,12.0,13.0,24.119,IND,JAX,L 10-30,True,8,5,37,7.40,0,62.5%,4.63,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,72%,0,0%,0,0%,True,Donte Moncrief,False,10,30
2017.0,2017-12-10,13.0,14.0,,IND,BUF,L 7-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Donte Moncrief,False,7,13
2017.0,2017-12-14,14.0,15.0,,IND,DEN,L 13-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Donte Moncrief,False,13,25
2017.0,2017-12-23,15.0,16.0,,IND,BAL,L 16-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Donte Moncrief,False,16,23
2017.0,2017-12-31,16.0,17.0,,IND,HOU,W 22-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Donte Moncrief,True,22,13
2018.0,2018-09-09,1.0,1.0,25.034,JAX,NYG,W 20-15,True,5,1,14,14.00,0,20.0%,2.80,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,68%,0,0%,0,0%,True,Donte Moncrief,True,20,15
2018.0,2018-09-16,2.0,2.0,25.041,JAX,NWE,W 31-20,True,9,4,34,8.50,1,44.4%,3.78,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,51,72%,0,0%,0,0%,False,Donte Moncrief,True,31,20
2018.0,2018-09-23,3.0,3.0,25.048,JAX,TEN,L 6-9,True,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,48,84%,0,0%,0,0%,False,Donte Moncrief,False,6,9
2018.0,2018-09-30,4.0,4.0,25.055,JAX,NYJ,W 31-12,True,5,5,109,21.80,1,100.0%,21.80,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,60,78%,0,0%,0,0%,False,Donte Moncrief,True,31,12
2018.0,2018-10-07,5.0,5.0,25.062,JAX,KAN,L 14-30,True,14,6,76,12.67,0,42.9%,5.43,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,82%,0,0%,0,0%,True,Donte Moncrief,False,14,30
2018.0,2018-10-14,6.0,6.0,25.069,JAX,DAL,L 7-40,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,79%,0,0%,0,0%,True,Donte Moncrief,False,7,40
2018.0,2018-10-21,7.0,7.0,25.076,JAX,HOU,L 7-20,True,10,7,76,10.86,0,70.0%,7.60,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,81%,0,0%,0,0%,False,Donte Moncrief,False,7,20
2018.0,2018-10-28,8.0,8.0,25.083,JAX,PHI,L 18-24,True,7,4,54,13.50,0,57.1%,7.71,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,88%,0,0%,0,0%,False,Donte Moncrief,False,18,24
2018.0,2018-11-11,9.0,10.0,25.097,JAX,IND,L 26-29,True,4,3,98,32.67,1,75.0%,24.50,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,81%,0,0%,0,0%,True,Donte Moncrief,False,26,29
2018.0,2018-11-18,10.0,11.0,25.104,JAX,PIT,L 16-20,True,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,74%,0,0%,2,7%,False,Donte Moncrief,False,16,20
2018.0,2018-11-25,11.0,12.0,25.111,JAX,BUF,L 21-24,False,4,1,29,29.00,0,25.0%,7.25,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,76%,0,0%,0,0%,True,Donte Moncrief,False,21,24
2018.0,2018-12-02,12.0,13.0,25.118,JAX,IND,W 6-0,True,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,78%,0,0%,0,0%,False,Donte Moncrief,True,6,0
2018.0,2018-12-06,13.0,14.0,25.122,JAX,TEN,L 9-30,True,10,5,47,9.40,0,50.0%,4.70,0,0,,0,1,7,7.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,75%,0,0%,2,9%,True,Donte Moncrief,False,9,30
