Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2016,2016-10-23,7,7,39.081,NWE,@,PIT,W 27-16,True,19,26,73.08,222,2,0,124.2,0,0,8.54,10.08,5,13,2.60,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,57,100%,0,0%,0,0%,True,Tom Brady
2016,2016-10-30,8,8,39.088,NWE,@,BUF,W 41-25,True,22,33,66.67,315,4,0,137.0,4,22,9.55,11.97,1,15,15.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,64,94%,0,0%,0,0%,True,Tom Brady
2016,2016-11-13,9,10,39.102,NWE,,SEA,L 24-31,True,23,32,71.88,316,0,1,90.1,2,12,9.88,8.47,5,7,1.40,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-1,0,0,0,,0,66,100%,0,0%,0,0%,False,Tom Brady
2016,2016-11-20,10,11,39.109,NWE,@,SFO,W 30-17,True,24,40,60.00,280,4,0,114.6,1,7,7.00,9.00,4,12,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,77,100%,0,0%,0,0%,True,Tom Brady
2016,2016-11-27,11,12,39.116,NWE,@,NYJ,W 22-17,True,30,50,60.00,286,2,0,89.2,0,0,5.72,6.52,3,-4,-1.33,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,0,0,,0,73,100%,0,0%,0,0%,True,Tom Brady
2016,2016-12-04,12,13,39.123,NWE,,LAR,W 26-10,True,33,46,71.74,269,1,0,93.5,0,0,5.85,6.28,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,79,100%,0,0%,0,0%,False,Tom Brady
2016,2016-12-12,13,14,39.131,NWE,,BAL,W 30-23,True,25,38,65.79,406,3,1,116.8,1,5,10.68,11.08,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,69,100%,0,0%,0,0%,False,Tom Brady
2016,2016-12-18,14,15,39.137,NWE,@,DEN,W 16-3,True,16,32,50.00,188,0,0,68.2,2,11,5.88,5.88,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,0,0,0,0,,0,75,100%,0,0%,0,0%,True,Tom Brady
2016,2016-12-24,15,16,39.143,NWE,,NYJ,W 41-3,True,17,27,62.96,214,3,0,124.6,1,9,7.93,10.15,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,0,0,,0,59,80%,0,0%,0,0%,False,Tom Brady
2016,2017-01-01,16,17,39.151,NWE,@,MIA,W 35-14,True,25,33,75.76,276,3,0,130.4,0,0,8.36,10.18,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,64,96%,0,0%,0,0%,True,Tom Brady
2017,2017-09-07,1,1,40.035,NWE,,KAN,L 27-42,True,16,36,44.44,267,0,0,70.0,3,20,7.42,7.42,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,81,100%,0,0%,0,0%,False,Tom Brady
2017,2017-09-17,2,2,40.045,NWE,@,NOR,W 36-20,True,30,39,76.92,447,3,0,139.6,2,11,11.46,13.00,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,76,100%,0,0%,0,0%,True,Tom Brady
2017,2017-09-24,3,3,40.052,NWE,,HOU,W 36-33,True,25,35,71.43,378,5,0,146.2,5,41,10.80,13.66,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,3,1,0,0,0,0,0,0,,0,64,100%,0,0%,0,0%,False,Tom Brady
2017,2017-10-01,4,4,40.059,NWE,,CAR,L 30-33,True,32,45,71.11,307,2,0,104.6,3,14,6.82,7.71,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,70,100%,0,0%,0,0%,False,Tom Brady
2017,2017-10-05,5,5,40.063,NWE,@,TAM,W 19-14,True,30,40,75.00,303,1,1,94.1,3,14,7.58,6.95,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,0,0,,0,74,100%,0,0%,0,0%,True,Tom Brady
2017,2017-10-15,6,6,40.073,NWE,@,NYJ,W 24-17,True,20,38,52.63,257,2,1,80.7,0,0,6.76,6.63,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,68,100%,0,0%,0,0%,True,Tom Brady
2017,2017-10-22,7,7,40.080,NWE,,ATL,W 23-7,True,21,29,72.41,249,2,0,121.2,2,8,8.59,9.97,5,5,1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,0,0,,0,74,100%,0,0%,0,0%,False,Tom Brady
2017,2017-10-29,8,8,40.087,NWE,,LAC,W 21-13,True,32,47,68.09,333,1,0,95.4,3,16,7.09,7.51,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,86,100%,0,0%,0,0%,False,Tom Brady
2017,2017-11-12,9,10,40.101,NWE,@,DEN,W 41-16,True,25,34,73.53,266,3,0,125.4,1,6,7.82,9.59,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,61,87%,0,0%,0,0%,True,Tom Brady
2017,2017-11-19,10,11,40.108,NWE,@,OAK,W 33-8,True,30,37,81.08,340,3,0,132.0,1,8,9.19,10.81,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,57,95%,0,0%,0,0%,True,Tom Brady
2017,2017-11-26,11,12,40.115,NWE,,MIA,W 35-17,True,18,28,64.29,227,4,1,114.1,1,6,8.11,9.36,5,-4,-0.80,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,-24,0,0,0,,0,70,100%,0,0%,0,0%,False,Tom Brady
2017,2017-12-03,12,13,40.122,NWE,@,BUF,W 23-3,True,21,30,70.00,258,0,1,82.4,3,14,8.60,7.10,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,68,97%,0,0%,0,0%,True,Tom Brady
2017,2017-12-11,13,14,40.130,NWE,@,MIA,L 20-27,True,24,43,55.81,233,1,2,59.5,2,10,5.42,3.79,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,61,100%,0,0%,0,0%,True,Tom Brady
2017,2017-12-17,14,15,40.136,NWE,@,PIT,W 27-24,True,22,35,62.86,298,1,1,87.6,2,15,8.51,7.80,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,59,100%,0,0%,0,0%,True,Tom Brady
2017,2017-12-24,15,16,40.143,NWE,,BUF,W 37-16,True,21,28,75.00,224,2,1,106.8,2,6,8.00,7.82,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,67,94%,0,0%,0,0%,False,Tom Brady
2017,2017-12-31,16,17,40.150,NWE,,NYJ,W 26-6,True,18,37,48.65,190,2,0,82.0,2,12,5.14,6.22,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,80,94%,0,0%,0,0%,False,Tom Brady
2018,2018-09-09,1,1,41.037,NWE,,HOU,W 27-20,True,26,39,66.67,277,3,1,102.2,2,10,7.10,7.49,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,75,100%,0,0%,0,0%,False,Tom Brady
2018,2018-09-16,2,2,41.044,NWE,@,JAX,L 20-31,True,24,35,68.57,234,2,0,106.1,2,14,6.69,7.83,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,0,0,,0,61,100%,0,0%,0,0%,True,Tom Brady
2018,2018-09-23,3,3,41.051,NWE,@,DET,L 10-26,True,14,26,53.85,133,1,1,65.1,2,13,5.12,4.15,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,48,100%,0,0%,0,0%,True,Tom Brady
2018,2018-09-30,4,4,41.058,NWE,,MIA,W 38-7,True,23,35,65.71,274,3,2,94.2,0,0,7.83,6.97,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,77,95%,0,0%,0,0%,False,Tom Brady
2018,2018-10-04,5,5,41.062,NWE,,IND,W 38-24,True,34,44,77.27,341,3,2,102.6,0,0,7.75,7.07,3,-1,-0.33,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,0,0,,0,69,100%,0,0%,0,0%,False,Tom Brady
2018,2018-10-14,6,6,41.072,NWE,,KAN,W 43-40,True,24,35,68.57,340,1,0,109.2,2,13,9.71,10.29,3,2,0.67,1,0,0,0,,0,0.0%,,1,6,2,1,0,0,0,0,0,0,,0,78,100%,0,0%,0,0%,False,Tom Brady
2018,2018-10-21,7,7,41.079,NWE,@,CHI,W 38-31,True,25,36,69.44,277,3,1,108.2,1,4,7.69,8.11,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,64,100%,0,0%,0,0%,True,Tom Brady
2018,2018-10-29,8,8,41.087,NWE,@,BUF,W 25-6,True,29,45,64.44,324,0,0,85.8,2,13,7.20,7.20,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,0,0,,0,74,97%,0,0%,0,0%,True,Tom Brady
2018,2018-11-04,9,9,41.093,NWE,,GNB,W 31-17,True,22,35,62.86,294,1,0,99.0,2,21,8.40,8.97,5,-1,-0.20,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,71,100%,0,0%,0,0%,False,Tom Brady
2018,2018-11-11,10,10,41.100,NWE,@,TEN,L 10-34,True,21,41,51.22,254,0,0,70.6,3,23,6.20,6.20,1,0,0.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,0,0,0,0,0,0,0,0,,0,58,88%,0,0%,0,0%,True,Tom Brady
2018,2018-11-25,11,12,41.114,NWE,@,NYJ,W 27-13,True,20,31,64.52,283,2,0,115.4,0,0,9.13,10.42,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,70,100%,0,0%,0,0%,True,Tom Brady
2018,2018-12-02,12,13,41.121,NWE,,MIN,W 24-10,True,24,32,75.00,311,1,1,102.5,0,0,9.72,8.94,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,74,100%,0,0%,0,0%,False,Tom Brady
2018,2018-12-09,13,14,41.128,NWE,@,MIA,L 33-34,True,27,43,62.79,358,3,0,112.4,2,14,8.33,9.72,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,81,100%,0,0%,0,0%,True,Tom Brady
2018,2018-12-16,14,15,41.135,NWE,@,PIT,L 10-17,True,25,36,69.44,279,1,1,89.9,1,7,7.75,7.06,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,62,100%,0,0%,0,0%,True,Tom Brady
2018,2018-12-23,15,16,41.142,NWE,,BUF,W 24-12,True,13,24,54.17,126,1,2,48.3,1,9,5.25,2.33,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,66,88%,0,0%,0,0%,False,Tom Brady
2018,2018-12-30,16,17,41.149,NWE,,NYJ,W 38-3,True,24,33,72.73,250,4,0,133.8,1,6,7.58,10.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,64,94%,0,0%,0,0%,False,Tom Brady
2019,2019-09-08,1,1,42.036,NWE,,PIT,W 33-3,True,24,36,66.67,341,3,0,124.9,1,7,9.47,11.14,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,70,100%,0,0%,0,0%,False,Tom Brady
2019,2019-09-15,2,2,42.043,NWE,@,MIA,W 43-0,True,20,28,71.43,264,2,0,124.7,2,9,9.43,10.86,2,1,0.50,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,0,0,,0,71,100%,0,0%,0,0%,True,Tom Brady
2019,2019-09-22,3,3,42.050,NWE,,NYJ,W 30-14,True,28,42,66.67,306,2,0,103.9,0,0,7.29,8.24,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,72,95%,0,0%,0,0%,False,Tom Brady
2019,2019-09-29,4,4,42.057,NWE,@,BUF,W 16-10,True,18,39,46.15,150,0,1,45.9,0,0,3.85,2.69,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,63,100%,0,0%,0,0%,True,Tom Brady
2019,2019-10-06,5,5,42.064,NWE,@,WAS,W 33-7,True,28,42,66.67,348,3,1,106.1,4,36,8.29,8.64,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,71,92%,0,0%,0,0%,True,Tom Brady
2019,2019-10-10,6,6,42.068,NWE,,NYG,W 35-14,True,31,41,75.61,334,0,1,88.9,3,21,8.15,7.05,7,6,0.86,2,0,0,0,,0,0.0%,,2,12,2,1,0,1,0,0,0,0,,0,81,100%,0,0%,0,0%,False,Tom Brady
2019,2019-10-21,7,7,42.079,NWE,@,NYJ,W 33-0,True,31,45,68.89,249,1,1,80.7,0,0,5.53,4.98,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,77,94%,0,0%,0,0%,True,Tom Brady
2019,2019-10-27,8,8,42.085,NWE,,CLE,W 27-13,True,20,36,55.56,259,2,0,96.9,3,20,7.19,8.31,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,69,99%,0,0%,0,0%,False,Tom Brady
2019,2019-11-03,9,9,42.092,NWE,@,BAL,L 20-37,True,30,46,65.22,285,1,1,80.4,2,17,6.20,5.65,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,0,0,,0,67,100%,0,0%,0,0%,True,Tom Brady
2019,2019-11-17,10,11,42.106,NWE,@,PHI,W 17-10,True,26,47,55.32,216,0,0,67.3,1,7,4.60,4.60,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,74,100%,0,0%,0,0%,True,Tom Brady
2019,2019-11-24,11,12,42.113,NWE,,DAL,W 13-9,True,17,37,45.95,190,1,0,70.8,2,9,5.14,5.68,2,-3,-1.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,0,0,,0,68,100%,0,0%,0,0%,False,Tom Brady
2019,2019-12-01,12,13,42.120,NWE,@,HOU,L 22-28,True,24,47,51.06,326,3,1,85.9,3,23,6.94,7.26,1,13,13.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,87,100%,0,0%,0,0%,True,Tom Brady
2019,2019-12-08,13,14,42.127,NWE,,KAN,L 16-23,True,19,36,52.78,169,1,1,63.3,3,20,4.69,4.00,2,20,10.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,66,100%,0,0%,0,0%,False,Tom Brady
2019,2019-12-15,14,15,42.134,NWE,@,CIN,W 34-13,True,15,29,51.72,128,2,0,86.6,2,12,4.41,5.79,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,65,100%,0,0%,0,0%,True,Tom Brady
2019,2019-12-21,15,16,42.140,NWE,,BUF,W 24-17,True,26,33,78.79,271,1,0,111.0,0,0,8.21,8.82,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,73,100%,0,0%,0,0%,False,Tom Brady
2019,2019-12-29,16,17,42.148,NWE,,MIA,L 24-27,True,16,29,55.17,221,2,1,88.4,1,4,7.62,7.45,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,2,0,0,0,0,,0,61,100%,0,0%,0,0%,False,Tom Brady
2020,2020-09-13,1,1,43.041,TAM,@,NOR,L 23-34,True,23,36,63.89,239,2,2,78.4,3,15,6.64,5.25,3,9,3.00,1,0,0,0,,0,0.0%,,1,6,1,0,0,1,0,0,0,0,,0,70,100%,0,0%,0,0%,True,Tom Brady
2020,2020-09-20,2,2,43.048,TAM,,CAR,W 31-17,True,23,35,65.71,217,1,1,80.3,0,0,6.20,5.49,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-3,0,0,0,,0,61,100%,0,0%,0,0%,False,Tom Brady
2020,2020-09-27,3,3,43.055,TAM,@,DEN,W 28-10,True,25,38,65.79,297,3,0,115.8,2,12,7.82,9.39,5,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,-1,0,0,0,,0,68,100%,0,0%,0,0%,True,Tom Brady
2020,2020-10-04,4,4,43.062,TAM,,LAC,W 38-31,True,30,46,65.22,369,5,1,117.0,0,0,8.02,9.22,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,76,100%,0,0%,0,0%,False,Tom Brady
2020,2020-10-08,5,5,43.066,TAM,@,CHI,L 19-20,True,25,41,60.98,253,1,0,86.7,3,20,6.17,6.66,3,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-2,0,0,0,,0,71,100%,0,0%,0,0%,True,Tom Brady
2020,2020-10-18,6,6,43.076,TAM,,GNB,W 38-10,True,17,27,62.96,166,2,0,104.9,0,0,6.15,7.63,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,55,86%,0,0%,0,0%,False,Tom Brady
2020,2020-10-25,7,7,43.083,TAM,@,LVR,W 45-20,True,33,45,73.33,369,4,0,127.0,0,0,8.20,9.98,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,0,0,,0,72,100%,0,0%,0,0%,True,Tom Brady
2020,2020-11-02,8,8,43.091,TAM,@,NYG,W 25-23,True,28,40,70.00,279,2,0,106.1,2,16,6.98,7.98,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,1,0,0,0,0,,0,70,100%,0,0%,0,0%,True,Tom Brady
2020,2020-11-08,9,9,43.097,TAM,,NOR,L 3-38,True,22,38,57.89,209,0,3,40.4,3,23,5.50,1.95,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,49,98%,0,0%,0,0%,False,Tom Brady
2020,2020-11-15,10,10,43.104,TAM,@,CAR,W 46-23,True,28,39,71.79,341,3,0,124.0,1,7,8.74,10.28,2,2,1.00,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,0,0,,0,75,94%,0,0%,0,0%,True,Tom Brady
2020,2020-11-23,11,11,43.112,TAM,,LAR,L 24-27,True,26,48,54.17,216,2,2,62.5,1,7,4.50,3.46,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,69,100%,0,0%,0,0%,False,Tom Brady
2020,2020-11-29,12,12,43.118,TAM,,KAN,L 24-27,True,27,41,65.85,345,3,2,96.1,1,3,8.41,7.68,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,59,100%,0,0%,0,0%,False,Tom Brady
2020,2020-12-13,13,14,43.132,TAM,,MIN,W 26-14,True,15,23,65.22,196,2,0,120.9,0,0,8.52,10.26,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,51,100%,0,0%,0,0%,False,Tom Brady
2020,2020-12-20,14,15,43.139,TAM,@,ATL,W 31-27,True,31,45,68.89,390,2,0,110.4,3,25,8.67,9.56,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,68,100%,0,0%,0,0%,True,Tom Brady
2020,2020-12-26,15,16,43.145,TAM,@,DET,W 47-7,True,22,27,81.48,348,4,0,158.3,1,7,12.89,15.85,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,43,56%,0,0%,0,0%,True,Tom Brady
2020,2021-01-03,16,17,43.153,TAM,,ATL,W 44-27,True,26,41,63.41,399,4,1,117.8,1,8,9.73,10.59,5,3,0.60,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,67,100%,0,0%,0,0%,False,Tom Brady
2021,2021-09-09,1,1,44.037,TAM,,DAL,W 31-29,True,32,50,64.00,379,4,2,97.0,0,0,7.58,7.38,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,65,100%,0,0%,0,0%,False,Tom Brady
2021,2021-09-19,2,2,44.047,TAM,,ATL,W 48-25,True,24,36,66.67,276,5,0,129.2,3,17,7.67,10.44,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,0,0,,0,60,95%,0,0%,0,0%,False,Tom Brady
2021,2021-09-26,3,3,44.054,TAM,@,LAR,L 24-34,True,41,55,74.55,432,1,0,103.0,3,21,7.85,8.22,3,14,4.67,1,0,0,0,,0,0.0%,,1,6,1,0,0,0,0,0,0,0,,0,73,100%,0,0%,0,0%,True,Tom Brady
2021,2021-10-03,4,4,44.061,TAM,@,NWE,W 19-17,True,22,43,51.16,269,0,0,70.8,1,8,6.26,6.26,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,78,100%,0,0%,0,0%,True,Tom Brady
2021,2021-10-10,5,5,44.068,TAM,,MIA,W 45-17,True,30,41,73.17,411,5,0,144.4,2,15,10.02,12.46,1,13,13.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,62,84%,0,0%,0,0%,False,Tom Brady
2021,2021-10-14,6,6,44.072,TAM,@,PHI,W 28-22,True,34,42,80.95,297,2,1,102.1,0,0,7.07,6.95,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,75,100%,0,0%,0,0%,True,Tom Brady
2021,2021-10-24,7,7,44.082,TAM,,CHI,W 38-3,True,20,36,55.56,211,4,0,109.8,0,0,5.86,8.08,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,65,89%,0,0%,0,0%,False,Tom Brady
2021,2021-10-31,8,8,44.089,TAM,@,NOR,L 27-36,True,28,40,70.00,375,4,2,112.0,3,25,9.38,9.13,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,0,0,,0,61,100%,0,0%,0,0%,True,Tom Brady
2021,2021-11-14,9,10,44.103,TAM,@,WAS,L 19-29,True,23,34,67.65,220,2,2,80.5,0,0,6.47,5.00,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,48,100%,0,0%,0,0%,True,Tom Brady
2021,2021-11-22,10,11,44.111,TAM,,NYG,W 30-10,True,30,46,65.22,307,2,1,89.7,0,0,6.67,6.57,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,69,88%,0,0%,0,0%,False,Tom Brady
2021,2021-11-28,11,12,44.117,TAM,@,IND,W 38-31,True,25,34,73.53,226,1,1,88.6,2,9,6.65,5.91,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,67,100%,0,0%,0,0%,True,Tom Brady
2021,2021-12-05,12,13,44.124,TAM,@,ATL,W 30-17,True,38,51,74.51,368,4,1,112.2,0,0,7.22,7.90,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,70,100%,0,0%,0,0%,True,Tom Brady
2021,2021-12-12,13,14,44.131,TAM,,BUF,W 33-27,True,31,46,67.39,363,2,0,105.6,2,12,7.89,8.76,7,16,2.29,1,0,0,0,,0,0.0%,,1,6,0,0,0,1,0,0,0,0,,0,83,100%,0,0%,0,0%,False,Tom Brady
2021,2021-12-19,14,15,44.138,TAM,,NOR,L 0-9,True,26,48,54.17,214,0,1,57.1,4,30,4.46,3.52,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,0,0,,0,74,100%,0,0%,0,0%,False,Tom Brady
2021,2021-12-26,15,16,44.145,TAM,@,CAR,W 32-6,True,18,30,60.00,232,1,0,95.4,0,0,7.73,8.40,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,64,96%,0,0%,0,0%,True,Tom Brady
2021,2022-01-02,16,17,44.152,TAM,@,NYJ,W 28-24,True,34,50,68.00,410,3,1,104.6,1,5,8.20,8.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,74,100%,0,0%,0,0%,True,Tom Brady
2021,2022-01-09,17,18,44.159,TAM,,CAR,W 41-17,True,29,37,78.38,326,3,0,130.4,1,2,8.81,10.43,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,51,85%,0,0%,0,0%,False,Tom Brady
,318 Games,,,,,,,243-75-0,False,7263,11317,64.18,84520,624,203,97.6,543,3416,7.47,7.76,664,1124,1.69,27,3,3,65,21.67,0,100.0%,21.67,27,162,129,50,0,43,-135,0,2,68,34.00,0,,,,,,,False,Tom Brady
