Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-11-15,10.0,10.0,28.196,SFO,NOR,L 13-27,True,18,33,1.83,0,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,,,1,14,14.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,62%,0,0%,7,25%,True,Jerick McKinnon,False,13,27
2020.0,2020-11-29,11.0,12.0,28.21,SFO,LAR,W 23-20,False,3,21,7.00,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,25%,0,0%,4,11%,True,Jerick McKinnon,True,23,20
2020.0,2020-12-07,12.0,13.0,28.218,SFO,BUF,L 24-34,False,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,0,0,,,,,,,0,,,0,0,0,2,3%,0,0%,1,4%,False,Jerick McKinnon,False,24,34
2020.0,2020-12-13,13.0,14.0,28.224,SFO,WAS,L 15-23,False,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,0,0,,,,,,,0,,,0,0,0,0,0%,0,0%,7,21%,False,Jerick McKinnon,False,15,23
2020.0,2020-12-20,14.0,15.0,28.231,SFO,DAL,L 33-41,False,0,0,,0,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,,,1,23,23.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,17%,0,0%,13,34%,True,Jerick McKinnon,False,33,41
2020.0,2020-12-26,15.0,16.0,28.237,SFO,ARI,W 20-12,False,1,4,4.00,0,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,,,4,65,16.25,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,18%,0,0%,7,29%,True,Jerick McKinnon,True,20,12
2020.0,2021-01-03,16.0,17.0,28.245,SFO,SEA,L 23-26,False,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,14%,0,0%,3,9%,False,Jerick McKinnon,False,23,26
2021.0,2021-09-12,1.0,1.0,29.132,KAN,CLE,W 33-29,False,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4,6%,0,0%,12,50%,False,Jerick McKinnon,True,33,29
2021.0,2021-09-19,2.0,2.0,29.139,KAN,BAL,L 35-36,False,0,0,,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,8%,0,0%,13,46%,True,Jerick McKinnon,False,35,36
2021.0,2021-09-26,3.0,3.0,29.146,KAN,LAC,L 24-30,False,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,3,4%,0,0%,11,46%,False,Jerick McKinnon,False,24,30
2021.0,2021-10-03,4.0,4.0,29.153,KAN,PHI,W 42-30,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,0,8,12%,0,0%,13,49%,True,Jerick McKinnon,True,42,30
2021.0,2021-10-10,5.0,5.0,29.16,KAN,BUF,L 20-38,False,1,2,2.00,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,31%,0,0%,12,42%,False,Jerick McKinnon,False,20,38
2021.0,2021-10-17,6.0,6.0,29.167,KAN,WAS,W 31-13,False,3,10,3.33,0,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,28%,0,0%,4,16%,True,Jerick McKinnon,True,31,13
2021.0,2021-10-24,7.0,7.0,29.174,KAN,TEN,L 3-27,False,0,0,,0,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,22,31%,0,0%,8,42%,True,Jerick McKinnon,False,3,27
2021.0,2021-11-01,8.0,8.0,29.182,KAN,NYG,W 20-17,False,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,13,16%,0,0%,9,36%,False,Jerick McKinnon,True,20,17
2021.0,2021-11-07,9.0,9.0,29.188,KAN,GNB,W 13-7,False,0,0,,0,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,31%,0,0%,5,23%,False,Jerick McKinnon,True,13,7
2021.0,2021-11-14,10.0,10.0,29.195,KAN,LVR,W 41-14,False,3,26,8.67,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,20,26%,0,0%,11,39%,True,Jerick McKinnon,True,41,14
2021.0,2021-11-21,11.0,11.0,29.202,KAN,DAL,W 19-9,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,1,4%,False,Jerick McKinnon,True,19,9
2021.0,2021-12-05,12.0,13.0,,KAN,DEN,W 22-9,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jerick McKinnon,True,22,9
2021.0,2021-12-12,13.0,14.0,,KAN,LVR,W 48-9,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jerick McKinnon,True,48,9
2021.0,2021-12-16,14.0,15.0,,KAN,LAC,W 34-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jerick McKinnon,True,34,28
2021.0,2021-12-26,15.0,16.0,,KAN,PIT,W 36-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jerick McKinnon,True,36,10
2021.0,2022-01-02,16.0,17.0,29.244,KAN,CIN,L 31-34,False,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,5,8%,0,0%,12,41%,True,Jerick McKinnon,False,31,34
2021.0,2022-01-08,17.0,18.0,29.25,KAN,DEN,W 28-24,False,5,24,4.80,0,3,3,26,8.67,1,100.0%,8.67,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,23,29%,0,0%,11,44%,True,Jerick McKinnon,True,28,24
,87 Games,,,,,,50-37-0,False,567,2299,4.05,12,257,188,1344,7.15,7,73.2%,5.23,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,25,575,23.00,0,2,19,118,0.0,6,2,8,0,0,3,2,0,1,-1,0,,,,,,,False,Jerick McKinnon,False,37,0
